"","DIRECTORIO","SECUENCIA_P","CLASE","CANT_HOGARES_VIVIENDA","P2102","P1070","P4005","P4015","P4567","P8520S1A1","P8520S5","P8520S3","P8520S4"
"85459",7783025,1,2,1,1,4,5,7,6,NA,2,2,2
"85460",7783026,1,2,1,1,4,5,7,6,NA,2,2,2
"85461",7783027,1,2,1,1,4,5,7,4,NA,2,2,2
"85462",7783028,1,2,1,1,4,5,7,6,NA,2,2,2
"85463",7783029,1,2,1,1,4,5,7,6,NA,2,2,2
"85464",7783030,1,2,1,1,4,5,7,6,NA,2,2,2
"85465",7783031,1,2,1,1,4,5,7,6,NA,2,2,2
"85466",7783032,1,2,1,1,4,5,7,4,NA,2,2,2
"85467",7783033,1,2,1,1,4,5,7,6,NA,2,2,2
"85468",7783034,1,2,1,1,4,5,7,6,NA,2,2,2
"85469",7783035,1,1,1,1,1,1,6,4,1,1,2,1
"85470",7783037,1,1,1,1,1,5,6,4,1,1,2,1
"85471",7783038,1,1,1,1,4,5,7,4,NA,1,2,1
"85472",7783040,1,1,1,1,1,1,6,4,1,1,2,1
"85473",7783041,1,1,1,1,1,1,4,4,1,1,1,1
"85474",7783042,1,1,1,3,1,1,4,4,0,1,2,1
"85475",7783043,1,2,1,1,4,5,7,6,NA,2,2,2
"85476",7783044,1,2,1,1,4,5,7,6,NA,2,2,2
"85477",7783045,1,2,1,1,4,10,7,6,NA,2,2,2
"85478",7783046,1,2,1,1,4,5,7,6,NA,2,2,2
"85479",7783047,1,2,1,1,4,5,7,6,NA,2,2,2
"85480",7783048,1,1,1,1,1,1,6,4,1,1,2,1
"85481",7783049,1,1,1,1,1,1,6,4,1,1,1,1
"85482",7783050,1,2,1,1,4,5,7,6,NA,2,2,2
"85483",7783051,1,2,1,1,4,5,7,6,NA,2,2,2
"85484",7783052,1,2,1,1,4,5,7,4,NA,2,2,2
"85485",7783053,1,2,1,1,4,5,7,6,NA,2,2,2
"85486",7783054,1,2,1,1,4,5,7,6,NA,2,2,2
"85487",7783055,1,2,1,1,4,5,7,6,NA,2,2,2
"85488",7783056,1,2,1,1,4,5,7,6,NA,2,2,2
"85489",7783057,1,1,1,1,1,1,4,4,1,1,1,1
"85490",7783058,1,1,1,3,1,5,7,4,0,1,2,1
"85491",7783059,1,1,1,1,1,1,6,4,1,1,1,1
"85492",7783060,1,1,1,1,1,1,6,4,1,1,2,1
"85493",7783061,1,1,1,1,2,1,6,4,1,1,2,1
"85494",7783062,1,1,1,1,1,1,6,4,1,1,2,1
"85495",7783063,1,1,1,3,1,1,6,4,0,1,2,1
"85496",7783064,1,1,1,1,1,1,6,4,1,1,2,1
"85497",7783066,1,2,1,3,1,1,6,4,NA,2,2,2
"85498",7783067,1,2,1,1,1,1,6,4,NA,2,2,2
"85499",7783068,1,2,1,1,1,1,7,4,NA,2,2,2
"85500",7783069,1,2,1,1,1,1,6,4,NA,2,2,2
"85501",7783072,1,2,1,1,1,1,7,4,NA,2,2,2
"85502",7783073,1,2,1,1,1,1,6,4,NA,2,2,2
"85503",7783074,1,2,1,1,4,5,7,6,NA,2,2,2
"85504",7783076,1,2,1,1,4,5,7,6,NA,2,2,2
"85505",7783077,1,2,1,1,4,10,5,6,NA,2,2,2
"85506",7783078,1,2,1,1,4,5,7,6,NA,2,2,2
"85507",7783079,1,2,1,1,4,5,7,6,NA,2,2,2
"85508",7783080,1,2,1,1,4,5,7,6,NA,2,2,2
"85509",7783081,1,2,1,1,4,5,7,6,NA,2,2,2
"85510",7783082,1,2,1,1,4,5,7,6,NA,2,2,2
"85511",7783083,1,2,1,1,4,5,7,6,NA,2,2,2
"85512",7783084,1,2,1,1,4,5,7,4,NA,2,2,2
"85513",7783085,1,2,1,1,4,5,7,6,NA,2,2,2
"85514",7783086,1,2,1,1,4,5,7,6,NA,2,2,2
"85515",7783087,1,2,1,1,4,5,7,6,NA,2,2,2
"85516",7783088,1,2,1,1,4,5,7,6,NA,2,2,2
"85517",7783089,1,2,1,1,4,5,7,6,NA,2,2,2
"85518",7783090,1,2,1,1,4,5,7,6,NA,2,2,2
"85519",7783091,1,2,1,1,4,5,7,6,NA,2,2,2
"85520",7783092,1,2,1,1,4,5,7,6,NA,2,2,2
"85521",7783093,1,2,1,1,4,5,7,4,NA,2,2,2
"85522",7783094,1,2,1,1,4,5,7,6,NA,2,2,2
"85523",7783095,1,2,1,1,4,10,5,6,NA,2,2,2
"85524",7783096,1,2,1,1,4,5,7,4,NA,2,2,2
"85525",7783097,1,2,1,1,4,5,4,6,NA,2,2,2
"85526",7783098,1,2,1,1,4,5,7,6,NA,2,2,2
"85527",7783106,1,2,1,1,1,5,7,4,1,2,2,2
"85528",7783110,1,2,1,1,4,3,7,6,NA,2,2,2
"85529",7783111,1,2,1,1,4,3,7,6,NA,2,2,2
"85530",7783112,1,2,1,1,4,5,7,6,NA,2,2,2
"85531",7783113,1,2,1,1,4,3,7,6,NA,2,2,2
"85532",7783114,1,2,1,1,4,3,7,6,NA,2,2,2
"85533",7783115,1,2,1,1,4,5,7,6,NA,2,2,2
"85534",7783116,1,2,1,1,4,5,7,4,NA,2,2,2
"85535",7783117,1,2,1,1,4,3,7,6,NA,2,2,2
"85536",7783118,1,2,1,1,4,5,7,6,NA,2,2,2
"85537",7783119,1,2,1,1,4,4,7,6,NA,2,2,2
"85538",7783120,1,2,1,1,4,5,7,6,NA,2,2,2
"85539",7783121,1,2,1,1,4,3,7,6,NA,2,2,2
"85540",7783122,1,2,1,1,4,3,7,6,NA,2,2,2
"85541",7783123,1,2,1,1,1,3,7,6,NA,2,2,2
"85542",7783124,1,2,1,1,4,5,7,6,NA,2,2,2
"85543",7783125,1,2,1,1,4,5,7,6,NA,2,2,2
"85544",7783126,1,2,1,1,1,3,7,6,NA,2,2,2
"85545",7783127,1,2,1,1,4,3,7,6,NA,2,2,2
"85546",7783128,1,2,1,1,4,5,7,6,NA,2,2,2
"85547",7783129,1,2,1,1,4,5,7,6,NA,2,2,2
"85548",7783130,1,2,1,1,4,5,7,6,NA,2,2,2
"85549",7783131,1,2,1,1,1,5,7,4,NA,2,2,2
"85550",7783132,1,2,1,1,4,3,7,6,NA,2,2,2
"85551",7783133,1,2,1,1,1,3,7,6,NA,2,2,2
"85552",7783145,1,1,1,1,4,9,7,4,1,1,2,2
"85553",7783146,1,1,1,1,4,9,7,4,1,1,2,2
"85554",7783147,1,1,1,1,4,5,7,6,1,1,2,2
"85555",7783148,1,1,1,1,4,5,7,4,1,1,2,2
"85556",7783149,1,1,1,1,4,9,7,4,1,1,2,2
"85557",7783152,1,2,1,1,1,5,7,6,NA,2,2,2
"85558",7783153,1,2,1,1,4,5,7,6,NA,2,2,2
"85559",7783154,1,1,1,1,4,9,7,4,1,1,2,2
"85560",7783155,1,2,1,1,4,5,7,6,NA,2,2,2
"85561",7783156,1,1,1,1,4,5,7,6,1,1,2,2
"85562",7783157,1,2,1,1,4,5,7,6,NA,2,2,2
"85563",7783158,1,2,1,1,1,3,7,6,NA,2,2,2
"85564",7783159,1,2,1,1,1,5,7,4,NA,2,2,2
"85565",7783160,1,1,1,1,4,5,7,4,1,1,2,2
"85566",7783161,1,2,1,1,1,3,7,6,NA,2,2,2
"85567",7783162,1,2,1,1,4,5,7,6,NA,2,2,2
"85568",7783163,1,1,1,1,4,5,7,4,1,1,2,2
"85569",7783164,1,2,1,1,1,3,6,4,NA,2,2,2
"85570",7783165,1,2,1,1,4,3,7,6,NA,2,2,2
"85571",7783166,1,2,1,1,4,3,7,6,NA,2,2,2
"85572",7783167,1,2,1,1,4,5,7,6,NA,2,2,2
"85573",7783168,1,2,1,1,4,5,7,4,NA,2,2,2
"85574",7783169,1,2,1,1,1,5,7,4,NA,2,2,2
"85575",7783170,1,2,1,1,4,3,7,6,NA,2,2,2
"85576",7783171,1,2,1,1,4,5,7,6,NA,2,2,2
"85577",7783172,1,2,1,1,4,5,7,6,NA,2,2,2
"85578",7783173,1,2,1,1,1,5,7,6,NA,2,2,2
"85579",7783174,1,2,1,1,4,5,7,6,NA,2,2,2
"85580",7783175,1,2,1,1,4,5,7,4,NA,2,2,2
"85581",7783176,1,2,1,1,1,3,7,6,NA,2,2,2
"85582",7783177,1,2,1,1,4,5,7,6,NA,2,2,2
"85583",7783178,1,2,1,1,4,5,7,6,NA,2,2,2
"85584",7783179,1,2,1,1,4,5,7,4,NA,2,2,2
"85585",7783180,1,2,1,1,1,5,7,6,NA,2,2,2
"85586",7783181,1,2,1,1,4,3,7,6,NA,2,2,2
"85587",7783182,1,2,1,1,1,3,7,5,NA,2,2,2
"85588",7783183,1,2,1,1,4,5,7,6,NA,2,2,2
"85589",7783185,1,2,1,1,1,5,7,6,NA,2,2,2
"85590",7783186,1,2,1,1,4,5,7,6,NA,2,2,2
"85591",7783187,1,2,1,1,1,3,7,6,NA,2,2,2
"85592",7783188,1,2,1,1,4,5,7,4,NA,2,2,2
"85593",7783189,1,2,1,1,4,5,7,4,NA,2,2,2
"85594",7783190,1,2,1,1,4,5,7,6,NA,2,2,2
"85595",7783191,1,2,1,1,4,5,7,6,NA,2,2,2
"85596",7783192,1,2,1,1,4,3,7,6,NA,2,2,2
"85597",7783193,1,2,1,1,1,3,7,4,NA,2,2,2
"85598",7783194,1,2,1,1,4,9,7,6,NA,2,2,2
"85599",7783195,1,2,1,1,4,9,7,6,NA,2,2,2
"85600",7783196,1,2,1,1,4,9,7,6,NA,2,2,2
"85601",7783197,1,2,1,1,4,9,7,4,NA,2,2,2
"85602",7783198,1,2,1,1,4,5,5,6,NA,2,2,2
"85603",7783199,1,2,1,1,4,9,7,6,NA,2,2,2
"85604",7783200,1,2,1,1,4,9,7,6,NA,2,2,2
"85605",7783201,1,2,1,1,4,9,7,6,NA,2,2,2
"85606",7783202,1,2,1,1,4,9,7,6,NA,2,2,2
"85607",7783203,1,2,1,1,4,9,7,6,NA,2,2,2
"85608",7783204,1,2,1,1,4,9,7,6,NA,2,2,2
"85609",7783205,1,2,1,1,4,9,7,6,NA,2,2,2
"85610",7783206,1,2,1,1,4,9,7,6,NA,2,2,2
"85611",7783207,1,2,1,1,4,9,7,6,NA,2,2,2
"85612",7783208,1,2,1,1,4,9,7,6,NA,2,2,2
"85613",7783209,1,2,1,1,4,9,7,6,NA,2,2,2
"85614",7783210,1,2,1,1,4,9,7,6,NA,2,2,2
"85615",7783211,1,2,1,1,4,9,7,6,NA,2,2,2
"85616",7783212,1,2,1,1,4,9,7,6,NA,2,2,2
"85617",7783213,1,2,1,1,4,5,7,6,NA,2,2,2
"85618",7783214,1,2,1,1,4,9,7,6,NA,2,2,2
"85619",7783215,1,2,1,1,4,9,7,6,NA,2,2,2
"85620",7783216,1,2,1,1,4,9,7,6,NA,2,2,2
"85621",7783217,1,2,1,1,4,9,7,6,NA,2,2,2
"85622",7783218,1,2,1,1,4,9,7,6,NA,2,2,2
"85623",7783219,1,2,1,1,4,9,7,6,NA,2,2,2
"85624",7783220,1,2,1,1,4,9,7,6,NA,2,2,2
"85625",7783221,1,2,1,1,4,9,7,6,NA,2,2,2
"85626",7783222,1,2,1,1,4,9,7,6,NA,2,2,2
"85627",7783223,1,2,1,1,4,9,7,6,NA,2,2,2
"85628",7783224,1,2,1,1,4,9,7,6,NA,2,2,2
"85629",7783225,1,2,1,1,4,5,7,6,NA,2,2,2
"85630",7783226,1,2,1,1,4,5,7,6,NA,2,2,2
"85631",7783228,1,2,1,1,4,9,7,6,NA,2,2,2
"85632",7783229,1,2,1,1,4,9,7,6,NA,2,2,2
"85633",7783230,1,2,1,1,4,3,7,4,NA,2,2,2
"85634",7783231,1,2,1,1,1,5,7,4,NA,2,2,2
"85635",7783232,1,2,1,1,4,5,7,6,NA,2,2,2
"85636",7783233,1,2,1,1,4,3,7,4,NA,2,2,2
"85637",7783234,1,2,1,1,4,3,7,6,NA,2,2,2
"85638",7783235,1,2,1,1,1,5,7,4,NA,2,2,2
"85639",7783236,1,2,1,1,4,5,7,6,NA,2,2,2
"85640",7783237,1,2,1,1,4,5,7,6,NA,2,2,2
"85641",7783238,1,2,1,1,4,5,7,6,NA,2,2,2
"85642",7783239,1,2,1,1,1,5,7,4,NA,2,2,2
"85643",7783240,1,2,1,1,1,5,5,4,NA,2,2,2
"85644",7783241,1,2,1,1,1,5,7,6,NA,2,2,2
"85645",7783242,1,2,1,1,1,5,5,4,NA,2,2,2
"85646",7783243,1,2,1,1,1,5,7,6,NA,2,2,2
"85647",7783244,1,2,1,1,4,5,7,6,NA,2,2,2
"85648",7783245,1,2,1,1,1,5,7,4,NA,2,2,2
"85649",7783246,1,2,1,1,1,5,5,4,NA,2,2,2
"85650",7783247,1,2,1,1,4,5,7,6,NA,2,2,2
"85651",7783248,1,2,1,1,1,5,5,4,NA,2,2,2
"85652",7783249,1,2,1,1,4,5,7,6,NA,2,2,2
"85653",7783250,1,2,1,1,4,3,7,6,NA,2,2,2
"85654",7783251,1,2,1,1,4,5,7,6,NA,2,2,2
"85655",7783254,1,2,1,1,4,5,7,6,NA,2,2,2
"85656",7783255,1,2,1,1,4,5,7,4,NA,2,2,2
"85657",7783256,1,2,1,1,1,5,7,4,NA,2,2,2
"85658",7783258,1,2,1,1,1,5,7,4,NA,2,2,2
"85659",7783260,1,2,1,1,4,3,7,6,NA,2,2,2
"85660",7783261,1,2,1,1,1,3,7,4,NA,2,2,2
"85661",7783262,1,2,1,1,4,3,7,6,NA,2,2,2
"85662",7783263,1,2,1,1,4,5,7,6,NA,2,2,2
"85663",7783264,1,2,1,1,4,5,7,6,NA,2,2,2
"85664",7783265,1,2,1,1,4,3,7,6,NA,2,2,2
"85665",7783266,1,2,1,1,1,5,7,4,NA,2,2,2
"85666",7783267,1,2,1,1,1,5,7,4,NA,2,2,2
"85667",7783268,1,2,1,1,4,5,7,6,NA,2,2,2
"85668",7783269,1,2,1,1,4,5,7,6,NA,2,2,2
"85669",7783270,1,2,1,1,4,3,7,6,NA,2,2,2
"85670",7783271,1,2,1,1,4,3,7,6,NA,2,2,2
"85671",7783272,1,2,1,1,4,3,7,6,NA,2,2,2
"85672",7783273,1,2,1,1,4,5,7,6,NA,2,2,2
"85673",7783274,1,2,1,1,4,5,7,6,NA,2,2,2
"85674",7783275,1,2,1,1,4,5,7,6,NA,2,2,2
"85675",7783276,1,2,1,1,1,5,7,4,NA,2,2,2
"85676",7783277,1,2,1,1,1,5,7,4,NA,2,2,2
"85677",7783278,1,2,1,1,1,5,7,4,NA,2,2,2
"85678",7783279,1,2,1,1,1,5,7,4,NA,2,2,2
"85679",7783280,1,2,1,1,4,3,7,6,NA,2,2,2
"85680",7783281,1,2,1,1,1,5,7,4,NA,2,2,2
"85681",7783282,1,2,1,1,4,3,7,6,NA,2,2,2
"85682",7783283,1,2,1,1,1,5,7,4,NA,2,2,2
"85683",7783284,1,2,1,1,4,5,7,6,NA,2,2,2
"85684",7783285,1,2,1,1,1,5,7,4,NA,2,2,2
"85685",7783286,1,2,1,1,4,3,7,4,NA,2,2,2
"85686",7783287,1,2,1,1,4,5,7,6,NA,2,2,2
"85687",7783288,1,2,1,1,4,5,7,6,NA,2,2,2
"85688",7783289,1,2,1,1,4,5,7,6,NA,2,2,2
"85689",7783290,1,2,1,1,4,5,7,6,NA,2,2,2
"85690",7783291,1,2,1,1,1,5,5,4,NA,2,2,2
"85691",7783292,1,2,1,1,1,5,7,4,NA,2,2,2
"85692",7783293,1,2,1,1,1,5,7,4,NA,2,2,2
"85693",7783294,1,2,1,1,1,9,7,4,NA,2,2,2
"85694",7783295,1,2,1,1,1,5,5,4,NA,2,2,2
"85695",7783296,1,2,1,1,4,5,7,6,NA,2,2,2
"85696",7783297,1,2,1,1,1,5,5,4,NA,2,2,2
"85697",7783298,1,2,1,1,1,5,7,4,NA,2,2,2
"85698",7783299,1,2,1,1,1,5,7,4,NA,2,2,2
"85699",7783300,1,2,1,1,1,3,7,6,NA,2,2,2
"85700",7783301,1,2,1,1,1,1,7,4,NA,2,2,2
"85701",7783310,1,2,1,1,1,1,7,4,NA,2,2,2
"85702",7783313,1,2,1,1,4,5,7,6,1,1,2,1
"85703",7783314,1,2,1,4,1,1,7,4,1,2,2,1
"85704",7783315,1,2,1,4,3,5,6,4,1,2,2,1
"85705",7783316,1,2,1,4,2,9,7,4,1,2,2,1
"85706",7783318,1,2,1,4,1,1,4,4,1,2,2,1
"85707",7783319,1,2,1,4,1,1,6,4,1,2,2,1
"85708",7783320,1,2,1,4,1,1,6,4,1,2,2,2
"85709",7783321,1,2,1,4,1,1,6,4,1,2,2,1
"85710",7783322,1,2,1,4,1,1,6,4,1,2,2,1
"85711",7783323,1,2,1,1,1,1,6,4,1,2,2,1
"85712",7783324,1,2,1,4,1,1,6,4,1,2,2,1
"85713",7783325,1,1,1,1,1,5,6,4,1,1,2,1
"85714",7783326,1,1,1,3,1,5,7,4,0,1,2,1
"85715",7783327,1,1,1,3,1,5,7,4,0,1,2,1
"85716",7783329,1,1,1,4,1,1,4,4,1,1,2,1
"85717",7783330,1,1,1,4,1,5,6,4,1,1,2,1
"85718",7783331,1,1,1,1,1,1,7,4,NA,2,2,1
"85719",7783332,1,1,1,4,1,1,7,4,0,1,2,1
"85720",7783333,1,1,1,1,1,1,7,4,1,1,2,1
"85721",7783334,1,1,1,4,1,1,4,4,1,1,1,1
"85722",7783335,1,1,1,1,1,5,7,4,0,1,2,1
"85723",7783336,1,1,1,1,1,1,6,4,NA,1,2,1
"85724",7783337,1,1,1,4,1,1,6,4,0,1,1,1
"85725",7783338,1,1,1,4,1,1,6,4,1,1,1,1
"85726",7783339,1,1,1,4,2,1,6,4,1,1,1,1
"85727",7783340,1,1,1,1,1,1,6,4,1,1,2,1
"85728",7783341,1,1,1,4,1,1,6,4,0,1,1,1
"85729",7783342,1,1,1,4,2,1,6,4,1,1,1,1
"85730",7783343,1,1,1,1,1,1,6,4,1,2,2,1
"85731",7783344,1,1,1,4,1,1,7,4,0,1,1,1
"85732",7783345,1,1,1,1,1,1,6,4,1,1,1,1
"85733",7783346,1,2,1,1,4,4,7,4,NA,2,2,2
"85734",7783347,1,2,1,1,4,4,7,4,NA,2,2,2
"85735",7783348,1,2,1,1,4,4,7,4,NA,2,2,2
"85736",7783349,1,2,1,1,4,4,7,4,NA,2,2,2
"85737",7783350,1,2,1,1,4,4,7,4,NA,2,2,2
"85738",7783351,1,2,1,1,4,4,7,4,NA,2,2,2
"85739",7783352,1,2,1,1,4,4,7,4,NA,2,2,2
"85740",7783371,1,1,1,4,2,1,6,4,1,1,1,1
"85741",7783374,1,1,1,1,1,1,4,1,2,1,1,1
"85742",7783375,1,2,1,3,1,5,6,4,1,2,2,2
"85743",7783376,1,2,1,3,1,5,7,4,1,2,2,2
"85744",7783377,1,2,1,3,1,5,7,4,1,2,2,2
"85745",7783381,1,2,1,1,1,1,6,4,1,2,2,2
"85746",7783382,1,2,1,1,1,5,7,4,1,2,2,2
"85747",7783389,1,2,1,1,1,1,6,4,1,2,2,2
"85748",7783390,1,2,1,1,1,5,6,4,1,2,2,2
"85749",7783391,1,2,1,1,1,5,6,4,1,2,2,2
"85750",7783392,1,2,1,1,1,5,7,4,1,2,2,2
"85751",7783393,1,2,1,1,1,1,6,4,1,2,2,2
"85752",7783394,1,2,1,3,1,1,6,4,1,2,2,2
"85753",7783395,1,2,1,4,1,1,6,4,1,1,1,1
"85754",7783396,1,2,1,4,1,5,7,4,1,1,2,1
"85755",7783397,1,2,1,4,1,1,6,4,1,1,2,1
"85756",7783398,1,2,1,3,1,9,7,4,1,1,2,1
"85757",7783399,1,2,1,3,1,5,6,4,1,1,2,1
"85758",7783400,1,2,1,3,1,1,6,4,1,1,2,1
"85759",7783401,1,2,1,3,1,9,7,4,1,1,2,1
"85760",7783403,1,1,1,3,1,1,6,4,1,1,1,1
"85761",7783404,1,2,1,3,1,5,6,4,1,2,2,2
"85762",7783405,1,1,1,3,1,1,6,4,1,1,1,1
"85763",7783406,1,2,1,1,1,5,6,4,1,2,2,2
"85764",7783407,1,2,1,1,1,1,6,4,1,2,2,2
"85765",7783408,1,2,1,3,1,1,6,3,1,2,2,2
"85766",7783409,1,2,1,4,1,5,7,4,1,2,2,2
"85767",7783410,1,2,1,1,1,5,7,4,1,2,2,2
"85768",7783411,1,2,1,1,1,5,7,4,1,2,2,2
"85769",7783412,1,2,1,4,1,5,6,4,1,1,1,1
"85770",7783413,1,2,1,1,1,1,6,4,1,2,2,2
"85771",7783414,1,2,1,1,1,1,7,4,1,2,2,2
"85772",7783416,1,2,1,1,1,5,6,4,1,2,2,2
"85773",7783417,1,2,1,1,1,5,7,4,1,2,2,2
"85774",7783418,1,2,1,1,1,5,7,4,1,2,2,2
"85775",7783419,1,2,1,4,1,1,6,4,1,1,2,2
"85776",7783420,1,2,1,4,1,1,6,4,1,1,2,2
"85777",7783421,1,2,1,4,1,1,6,4,1,1,2,2
"85778",7783422,1,2,1,3,1,1,6,4,1,1,2,2
"85779",7783423,1,2,1,3,1,5,6,4,1,1,2,2
"85780",7783424,1,2,1,3,1,5,6,4,1,1,2,2
"85781",7783425,1,2,1,1,1,1,6,4,1,2,2,2
"85782",7783426,1,2,1,1,1,5,7,4,1,2,2,2
"85783",7783427,1,2,1,1,1,9,7,4,1,2,2,2
"85784",7783428,1,2,1,3,1,5,7,4,1,2,2,2
"85785",7783429,1,2,1,1,1,9,7,4,1,2,2,2
"85786",7783431,1,2,1,3,1,5,6,4,1,2,2,2
"85787",7783432,1,2,1,3,1,9,7,4,1,2,2,2
"85788",7783433,1,2,1,3,1,5,6,4,1,2,2,2
"85789",7783434,1,2,1,3,1,5,6,4,1,2,2,2
"85790",7783435,1,2,1,3,1,5,6,4,1,2,2,2
"85791",7783436,1,2,1,1,1,5,7,4,1,2,2,2
"85792",7783437,1,2,1,1,1,5,7,4,1,2,2,2
"85793",7783438,1,2,1,1,1,1,6,4,1,2,2,2
"85794",7783439,1,2,1,1,1,1,6,4,1,2,2,2
"85795",7783440,1,2,1,3,1,5,7,5,1,2,2,2
"85796",7783441,1,2,1,3,1,1,6,4,1,2,2,2
"85797",7783442,1,2,1,3,1,1,6,4,1,2,2,2
"85798",7783443,1,2,1,3,1,5,6,4,1,2,2,1
"85799",7783444,1,2,1,3,1,5,6,4,1,2,2,1
"85800",7783445,1,2,1,3,1,1,6,4,1,2,2,1
"85801",7783446,1,2,1,3,1,1,6,4,1,2,2,1
"85802",7783450,1,1,1,1,1,1,4,1,1,1,1,1
"85803",7783451,1,1,1,1,1,1,4,1,1,1,1,1
"85804",7783452,1,1,1,1,3,1,4,1,1,1,1,1
"85805",7783453,1,1,1,1,1,1,6,4,1,1,1,1
"85806",7783454,1,1,1,4,3,1,4,1,1,1,1,1
"85807",7783455,1,1,1,4,2,1,4,1,1,1,1,1
"85808",7783456,1,1,1,4,3,1,6,1,1,1,1,1
"85809",7783457,1,1,1,4,1,1,4,1,2,1,1,1
"85810",7783458,1,1,1,4,3,1,4,1,2,1,1,1
"85811",7783459,1,1,1,4,1,1,4,1,2,1,1,1
"85812",7783460,1,1,1,2,1,1,4,1,3,1,1,1
"85813",7783461,1,1,1,2,1,1,4,1,3,1,1,1
"85814",7783462,1,1,1,2,1,1,4,1,3,1,1,1
"85815",7783463,1,1,1,2,1,1,4,1,3,1,1,1
"85816",7783464,1,1,1,2,1,1,4,1,3,1,1,1
"85817",7783465,1,1,1,2,1,1,4,1,2,1,1,1
"85818",7783466,1,1,1,4,2,1,4,1,1,1,1,1
"85819",7783467,1,1,1,4,2,1,6,1,1,1,1,1
"85820",7783468,1,1,1,4,2,1,4,1,2,1,1,1
"85821",7783469,1,1,1,2,2,1,4,1,1,1,1,1
"85822",7783470,1,1,1,2,2,1,4,1,1,1,1,1
"85823",7783471,1,1,1,2,2,1,4,1,1,1,1,1
"85824",7783472,1,1,1,2,2,1,4,1,1,1,1,1
"85825",7783473,1,1,1,2,2,1,4,1,1,1,1,1
"85826",7783476,1,2,1,4,2,1,4,1,2,1,2,1
"85827",7783481,1,2,1,1,1,1,4,3,2,1,2,1
"85828",7783482,1,2,1,1,1,1,4,1,0,1,1,1
"85829",7783483,1,2,1,4,1,1,6,3,1,1,1,1
"85830",7783484,1,2,1,1,1,5,7,4,0,2,2,1
"85831",7783485,1,1,1,1,1,4,7,4,0,2,2,2
"85832",7783486,1,2,1,1,1,5,6,4,1,1,2,1
"85833",7783490,1,1,1,1,1,1,6,3,0,2,2,1
"85834",7783491,1,2,1,1,1,1,6,3,1,1,2,1
"85835",7783492,1,2,1,1,1,1,6,3,1,1,2,2
"85836",7783506,1,1,1,4,2,1,4,4,2,1,1,1
"85837",7783522,1,1,1,4,2,1,4,4,3,1,1,1
"85838",7783524,1,1,1,4,2,1,6,1,1,1,1,1
"85839",7783528,1,1,1,4,2,1,4,1,2,1,1,1
"85840",7783537,1,1,1,3,3,1,4,4,1,1,1,1
"85841",7783538,1,2,1,3,1,1,5,4,9,2,2,2
"85842",7783539,1,2,1,3,1,1,5,4,9,2,2,2
"85843",7783540,1,2,1,3,1,1,6,4,1,2,2,2
"85844",7783541,1,2,1,3,1,5,5,4,9,2,2,2
"85845",7783542,1,1,1,3,2,1,4,4,1,1,1,1
"85846",7783545,1,2,1,3,1,1,6,4,1,2,2,2
"85847",7783547,1,2,1,3,1,1,6,4,1,2,2,1
"85848",7783548,1,2,1,3,1,5,6,4,1,2,2,2
"85849",7783549,1,2,1,3,1,1,6,4,1,2,2,2
"85850",7783550,1,2,1,3,1,5,6,4,1,2,2,2
"85851",7783554,1,2,1,3,1,1,6,4,1,1,2,1
"85852",7783555,1,2,1,3,1,5,7,4,1,2,2,2
"85853",7783588,1,1,1,4,1,1,4,4,2,1,1,1
"85854",7783589,1,1,1,4,1,1,4,4,3,1,1,1
"85855",7783590,1,1,1,4,2,1,4,4,3,2,1,1
"85856",7783592,1,1,1,4,1,1,4,4,3,1,1,1
"85857",7783593,1,1,1,4,1,1,4,4,1,2,1,1
"85858",7783594,1,1,1,4,2,1,4,4,2,1,1,1
"85859",7783600,1,1,1,4,1,1,2,4,2,2,2,1
"85860",7783606,1,1,1,1,1,1,6,4,1,1,1,1
"85861",7783607,1,1,1,4,1,1,6,4,1,2,2,2
"85862",7783616,1,2,1,1,1,1,6,1,0,1,2,1
"85863",7783617,1,2,1,1,1,1,4,3,1,1,2,1
"85864",7783618,1,2,1,1,1,1,6,3,1,1,2,1
"85865",7783619,1,1,1,1,1,6,6,4,1,2,2,1
"85866",7783621,1,1,1,1,1,1,6,3,1,2,2,1
"85867",7783623,1,1,1,1,1,1,4,3,1,2,2,1
"85868",7783630,1,2,1,1,1,1,4,3,0,1,2,1
"85869",7783643,1,1,1,4,1,1,4,3,5,1,1,1
"85870",7783685,1,2,1,1,1,1,6,3,1,1,2,2
"85871",7783743,1,2,1,1,1,1,4,4,1,2,2,1
"85872",7783744,1,2,1,1,4,5,5,4,NA,2,2,2
"85873",7783745,1,2,1,1,4,5,5,4,8,2,2,2
"85874",7783747,1,2,1,1,4,5,5,4,8,2,2,2
"85875",7783748,1,2,1,1,4,5,5,4,8,2,2,2
"85876",7783749,1,2,1,1,4,5,5,4,NA,2,2,2
"85877",7783751,1,2,1,1,4,5,5,4,8,2,2,2
"85878",7783754,1,2,1,1,4,5,5,4,NA,2,2,2
"85879",7783755,1,2,1,1,4,5,5,4,NA,2,2,2
"85880",7783756,1,2,1,1,4,5,5,4,NA,2,2,2
"85881",7783757,1,2,1,1,4,5,5,4,8,2,2,2
"85882",7783758,1,2,1,1,4,5,5,4,NA,2,2,2
"85883",7783759,1,2,1,1,4,5,5,4,NA,2,2,2
"85884",7783760,1,2,1,1,4,5,5,4,NA,2,2,2
"85885",7783761,1,2,1,1,4,5,5,6,NA,2,2,2
