DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S1A3
7724514;1;1;1;235.62790286;3
7724519;1;1;1;354.61863548;8
7724519;2;1;2;354.61863548;9
7724519;3;1;3;354.61863548;10
7724527;1;1;1;264.32915867;2
7724527;2;1;2;264.32915867;3
7724551;1;1;1;186.58289464;3
7724551;2;1;2;186.58289464;4
7724565;1;1;1;192.38534448;2
7724581;1;1;1;101.28288815;3
7724581;2;1;2;101.28288815;4
7724582;1;1;1;93.815225269;3
7724582;2;1;2;93.815225269;4
7724582;3;1;3;93.815225269;5
7724595;1;1;1;532.37477718;3
7724595;2;1;2;532.37477718;4
7724595;3;1;3;532.37477718;5
7724598;1;1;1;422.483425;2
7724609;1;1;1;219.15894987;2
7724609;2;1;2;219.15894987;3
7724610;1;1;1;346.54645194;3
7724610;2;1;2;346.54645194;4
7724610;3;1;3;346.54645194;5
7724620;1;1;1;86.422402652;4
7724622;1;1;1;74.026753857;1
7724657;1;1;1;20.698932905;2
7724657;2;1;2;20.698932905;3
7724658;1;1;1;31.855253358;3
7724658;2;1;2;31.855253358;4
7724662;1;1;1;20.698932905;3
7724666;1;1;1;29.552124843;3
7724666;2;1;2;29.552124843;4
7724670;1;1;1;154.35604049;3
7724670;2;1;2;154.35604049;4
7724670;3;1;3;154.35604049;5
7724670;4;1;4;154.35604049;6
7724675;1;1;1;156.47543358;3
7724675;2;1;2;156.47543358;4
7724676;1;1;1;127.52477505;3
7724676;2;1;2;127.52477505;4
7724676;3;1;3;127.52477505;5
7724681;1;1;1;155.97022878;5
7724721;1;1;1;11.124913106;4
7724721;2;1;2;11.124913106;5
7724792;1;1;1;4.5789246546;2
7724802;1;1;1;5.1701185068;2
7724811;1;1;1;4.5789246546;4
7724842;1;1;1;7.1951182082;5
7724842;2;1;2;7.1951182082;6
7724851;1;1;1;44.070099025;6
7724851;2;1;2;44.070099025;7
7724854;1;1;1;8.9938977603;2
7724857;2;1;2;44.070099025;4
7724857;1;1;1;44.070099025;3
7724859;1;1;1;28.17481307;3
7724859;2;1;2;28.17481307;4
7724861;1;1;1;39.23833033;3
7724861;2;1;2;39.23833033;4
7724861;3;1;3;39.23833033;5
7724862;1;1;1;28.204863376;3
7724862;2;1;2;28.204863376;4
7724862;3;1;3;28.204863376;5
7724862;4;1;4;28.204863376;6
7724863;1;1;1;28.204863376;3
7724863;2;1;2;28.204863376;4
7724863;3;1;3;28.204863376;5
7724864;1;1;1;18.031880365;3
7724864;2;1;2;18.031880365;4
7724865;1;1;1;5.7560945666;2
7724865;2;1;2;5.7560945666;3
7724867;1;1;1;5.7560945666;3
7724867;2;1;2;5.7560945666;4
7724878;1;1;1;14.908737414;3
7724878;2;1;2;14.908737414;4
7724878;3;1;3;14.908737414;5
7724879;1;1;1;15.727233902;3
7724879;2;1;2;15.727233902;4
7724902;1;1;1;4.9585433325;3
7724902;2;1;2;4.9585433325;4
7724902;3;1;3;4.9585433325;5
7724907;1;1;1;8.76212956;3
7724918;1;1;1;3.8142641019;4
7724918;2;1;2;3.8142641019;5
7724919;1;1;1;3.8142641019;3
7724920;1;1;1;3.8142641019;3
7724921;1;1;1;12.552857084;3
7724922;1;1;1;4.7590592333;3
7724922;2;1;2;4.7590592333;4
7724923;1;1;1;5.6070476788;5
7724934;1;1;1;1.7000386865;3
7724937;1;1;1;2.8924047166;3
7724937;2;1;2;2.8924047166;4
7724946;1;1;1;3.9844656714;5
7724946;2;1;2;3.9844656714;8
7724946;3;1;3;3.9844656714;9
7724949;1;1;1;3.9844656714;3
7724949;2;1;2;3.9844656714;4
7724956;1;1;1;17.000386865;7
7724956;2;1;2;17.000386865;8
7724956;3;1;3;17.000386865;9
7724963;1;1;1;3.0357833687;3
7724972;1;1;1;2.6563104476;3
7725019;1;1;1;3.2485618329;4
7725019;2;1;2;3.2485618329;5
7725019;3;1;3;3.2485618329;6
7725019;4;1;4;3.2485618329;7
7725021;1;1;1;5.7764335724;3
7725021;2;1;2;5.7764335724;4
7725021;3;1;3;5.7764335724;7
7725023;1;1;1;5.0289384302;3
7725023;2;1;2;5.0289384302;4
7725033;1;1;1;9.489037371;3
7725033;2;1;2;9.489037371;4
7725040;1;1;1;5.3158284539;3
7725040;2;1;2;5.3158284539;4
7725041;1;1;1;6.0377591944;4
7725042;1;1;1;8.7775982603;5
7725042;2;1;2;8.7775982603;6
7725042;3;1;3;8.7775982603;7
7725042;4;1;4;8.7775982603;10
7725043;1;1;1;9.8806282246;3
7725043;2;1;2;9.8806282246;4
7725050;1;1;1;8.102472394;4
7725052;1;1;1;6.9211885136;3
7725052;2;1;2;6.9211885136;4
7725071;1;1;1;7.7785199138;2
7725090;2;1;2;56.62903279;4
7725090;1;1;1;56.62903279;3
7725090;3;1;3;56.62903279;5
7725090;4;1;4;56.62903279;6
7725110;1;1;1;14.979344526;3
7725110;2;1;2;14.979344526;4
7725117;1;1;1;18.745262324;3
7725129;1;1;1;10.30664926;2
7725129;2;1;2;10.30664926;3
7725129;3;1;3;10.30664926;4
7725131;1;1;1;13.375916655;3
7725135;1;1;1;15.19990529;3
7725136;1;1;1;11.920727953;5
7725137;1;1;1;11.062303694;2
7725137;2;1;2;11.062303694;3
7725143;1;1;1;14.156443801;3
7725144;1;1;1;13.088825195;3
7725149;1;1;1;12.270908256;3
7725169;1;1;1;13.612378203;3
7725175;1;1;1;14.66206491;4
7725178;1;1;1;17.642295179;3
7725178;2;1;2;17.642295179;4
7725179;1;1;1;20.969154422;3
7725180;1;1;1;6.9025841654;3
7725183;1;1;1;6.9025841654;3
7725184;1;1;1;13.214310199;4
7725184;2;1;2;13.214310199;5
7725185;1;1;1;17.320336825;2
7725185;2;1;2;17.320336825;3
7725190;1;1;1;22.644494743;6
7725198;1;1;1;15.938835338;3
7725203;1;1;1;16.250572983;4
7725206;1;1;1;12.818471722;3
7725206;2;1;2;12.818471722;4
7725211;1;1;1;15.761082456;5
7725214;1;1;1;17.320336825;3
7725250;1;1;1;86.500774676;2
7725251;2;1;2;74.688280018;3
7725251;1;1;1;74.688280018;2
7725254;1;1;1;63.940076514;4
7725270;1;1;1;40.791777985;4
7725281;1;1;1;31.808705023;2
7725283;1;1;1;31.833342472;4
7725283;2;1;2;31.833342472;5
7725289;1;1;1;62.466850454;1
7725296;1;1;1;23.35147479;2
7725313;1;1;1;25.04009312;3
7725314;1;1;1;32.814856945;3
7725314;2;1;2;32.814856945;4
7725335;1;1;1;51.593872384;3
7725335;2;1;2;51.593872384;4
7725335;3;1;3;51.593872384;5
7725337;1;1;1;51.883515912;1
7725344;1;1;1;34.272743447;3
7725344;2;1;2;34.272743447;4
7725346;1;1;1;62.833190879;3
7725346;2;1;2;62.833190879;4
7725346;3;1;3;62.833190879;5
7725346;4;1;4;62.833190879;6
7725351;1;1;1;31.705505376;3
7725352;1;1;1;41.387186095;3
7725352;2;1;2;41.387186095;4
7725352;3;1;3;41.387186095;5
7725352;4;1;4;41.387186095;6
7725355;1;1;1;90.972464418;3
7725355;2;1;2;90.972464418;4
7725358;1;1;1;107.65532064;3
7725375;1;1;1;142.23286043;4
7725375;2;1;2;142.23286043;5
7725385;1;1;1;48.318803639;4
7725388;1;1;1;40.537598995;2
7725388;2;1;2;40.537598995;3
7725389;1;1;1;32.439811619;3
7725410;1;1;1;52.684479539;6
7725423;1;1;1;64.437828707;2
7725423;2;1;2;64.437828707;3
7725424;1;1;1;19.81983858;4
7725424;2;1;2;19.81983858;5
7725435;1;1;1;79.690779398;4
7725435;2;1;2;79.690779398;5
7725435;3;1;3;79.690779398;6
7725444;1;1;1;39.441461911;3
7725444;2;1;2;39.441461911;4
7725446;1;1;1;52.312368342;4
7725448;1;1;1;19.81983858;2
7725449;1;1;1;57.335853145;3
7725449;2;1;2;57.335853145;4
7725453;1;1;1;69.497301084;3
7725456;1;1;1;59.973345968;1
7725456;2;1;2;59.973345968;3
7725457;1;1;1;65.078658417;3
7725460;1;1;1;39.888457039;1
7725462;1;1;1;37.481011166;2
7725465;1;1;1;65.078658417;4
7725465;2;1;2;65.078658417;5
7725501;1;1;1;21.385238213;2
7725525;1;1;1;19.751370492;3
7725527;1;1;1;69.791342598;3
7725537;1;1;1;80.278094777;3
7725537;2;1;2;80.278094777;4
7725537;3;1;3;80.278094777;5
7725547;1;1;1;89.048702668;4
7725556;1;1;1;88.006394025;3
7725577;1;1;1;39.374439074;2
7725586;1;1;1;43.167888459;3
7725586;2;1;2;43.167888459;4
7725591;1;1;1;73.365578113;2
7725591;2;1;2;73.365578113;3
7725610;2;1;2;40.984784018;3
7725610;1;1;1;40.984784018;2
7725616;1;1;1;40.939251294;2
7725616;2;1;2;40.939251294;3
7725618;1;1;1;40.422414045;2
7725625;1;1;1;50.747222577;4
7725626;1;1;1;47.704995005;3
7725629;1;1;1;67.51852893;3
7725629;2;1;2;67.51852893;4
7725633;1;1;1;134.82638672;4
7725648;1;1;1;65.630364864;3
7725648;2;1;2;65.630364864;4
7725656;1;1;1;55.532788302;2
7725657;1;1;1;64.296866137;3
7725657;2;1;2;64.296866137;4
7725660;1;1;1;20.05413853;5
7725666;1;1;1;50.947459783;2
7725668;1;1;1;35.897302852;3
7725668;2;1;2;35.897302852;4
7725683;1;1;1;76.586238314;4
7725694;1;1;1;33.21025654;2
7725698;1;1;1;55.675154782;2
7725699;1;1;1;67.790490277;4
7725699;2;1;2;67.790490277;5
7725701;1;1;1;46.389713839;2
7725701;2;1;2;46.389713839;3
7725705;1;1;1;525.97025257;4
7725728;1;1;1;359.64855337;3
7725728;2;1;2;359.64855337;4
7725728;3;1;3;359.64855337;5
7725731;1;1;1;381.94175365;2
7725757;1;1;1;51.609811978;3
7725764;1;1;1;44.947567025;2
7725766;1;1;1;47.717172006;1
7725767;1;1;1;70.784647719;2
7725770;1;1;1;68.434816766;2
7725787;1;1;1;87.586080763;3
7725790;1;1;1;82.772201647;4
7725791;1;2;1;55.71839948;3
7725793;1;1;1;79.409956554;3
7725794;1;1;1;77.981532296;3
7725794;2;1;2;77.981532296;4
7725794;3;1;3;77.981532296;5
7725802;1;1;1;66.908539325;3
7725802;2;1;2;66.908539325;4
7725804;1;1;1;76.748315441;4
7725804;1;2;1;76.748315441;2
7725806;1;1;1;49.23876851;3
7725807;1;1;1;58.923973131;3
7725809;1;1;1;81.775373385;4
7725813;1;1;1;99.707158924;5
7725813;2;1;2;99.707158924;6
7725818;2;1;2;78.293160546;3
7725818;3;1;3;78.293160546;4
7725818;1;1;1;78.293160546;2
7725821;1;1;1;73.87053178;3
7725824;1;1;1;106.6760096;3
7725824;2;1;2;106.6760096;4
7725826;1;1;1;122.48569281;4
7725827;1;1;1;114.23150507;3
7725828;1;1;1;108.83095575;5
7725828;2;1;2;108.83095575;6
7725831;1;1;1;87.890742967;5
7725835;1;1;1;90.530328131;3
7725835;2;1;2;90.530328131;4
7725835;3;1;3;90.530328131;5
7725837;1;1;1;133.09343612;4
7725837;2;1;2;133.09343612;5
7725842;1;1;1;51.253677969;4
7725842;2;1;2;51.253677969;5
7725852;1;1;1;119.39721612;6
7725965;1;1;1;78.73795475;2
7725965;2;1;2;78.73795475;3
7725965;3;1;3;78.73795475;4
7725976;1;1;1;51.187491595;3
7725981;1;1;1;67.351699217;5
7725981;2;1;2;67.351699217;6
7725991;1;1;1;124.77029976;3
7726040;1;1;1;112.09882492;3
7726060;1;1;1;251.57248056;3
7726072;1;1;1;62.802430749;1
7726077;1;1;1;107.78426746;4
7726078;1;1;1;84.030808457;2
7726078;2;1;2;84.030808457;3
7726086;1;1;1;83.658736112;3
7726086;2;1;2;83.658736112;4
7726087;1;1;1;83.658736112;4
7726102;1;1;1;115.77723642;2
7726115;1;1;1;158.09814463;3
7726115;2;1;2;158.09814463;4
7726115;3;1;3;158.09814463;5
7726116;1;1;1;146.57277256;3
7726116;2;1;2;146.57277256;4
7726119;2;1;2;134.27875381;4
7726119;1;1;1;134.27875381;3
7726123;1;1;1;124.02494486;3
7726123;2;1;2;124.02494486;4
7726130;1;1;1;76.623655738;3
7726140;1;1;1;148.76448696;2
7726140;2;1;2;148.76448696;3
7726148;1;1;1;300.93142442;3
7726148;2;1;2;300.93142442;4
7726150;1;1;1;251.12294608;5
7726187;1;1;1;108.20894758;3
7726194;1;1;1;265.29894037;3
7726194;2;1;2;265.29894037;4
7726194;3;1;3;265.29894037;5
7726195;1;1;1;244.71813916;3
7726195;2;1;2;244.71813916;4
7726202;1;1;1;456.45520788;3
7726202;2;1;2;456.45520788;4
7726202;3;1;3;456.45520788;5
7726202;4;1;4;456.45520788;6
7726218;1;1;1;295.57721387;1
7726232;1;1;1;173.31499518;2
7726237;1;1;1;156.70018953;3
7726237;2;1;2;156.70018953;4
7726241;1;1;1;47.517650583;3
7726241;2;1;2;47.517650583;4
7726241;3;1;3;47.517650583;5
7726246;1;1;1;37.585972875;3
7726246;2;1;2;37.585972875;4
7726249;1;1;1;41.121076825;3
7726249;2;1;2;41.121076825;4
7726415;1;1;1;379.36955225;2
7726450;1;1;1;19.398721172;4
7726457;1;1;1;296.55370453;3
7726457;2;1;2;296.55370453;4
7726468;1;1;1;206.42205937;3
7726471;1;1;1;173.20749816;3
7726471;2;1;2;173.20749816;4
7726477;1;1;1;135.67803966;2
7726490;1;1;1;247.31823219;2
7726491;1;1;1;228.0641488;1
7726493;1;1;1;241.70061028;2
7726502;1;1;1;235.63057282;2
7726504;1;1;1;298.46507309;2
7726505;1;1;1;265.59171665;3
7726505;2;1;2;265.59171665;4
7726513;1;1;1;219.72782752;1
7726515;1;1;1;77.357474868;4
7726517;1;1;1;168.65422762;3
7726517;2;1;2;168.65422762;4
7726518;1;1;1;138.94947747;3
7726518;2;1;2;138.94947747;4
7726518;3;1;3;138.94947747;5
7726518;4;1;4;138.94947747;6
7726519;1;1;1;125.83045655;2
7726521;1;1;1;100.97157468;2
7726521;2;1;2;100.97157468;3
7726521;3;1;3;100.97157468;4
7726521;4;1;4;100.97157468;5
7726523;1;1;1;68.112113654;3
7726523;3;1;3;68.112113654;5
7726523;2;1;2;68.112113654;4
7726523;4;1;4;68.112113654;6
7726523;5;1;5;68.112113654;7
7726524;1;1;1;70.959810647;4
7726524;2;1;2;70.959810647;5
7726524;3;1;3;70.959810647;6
7726525;1;1;1;91.772413955;3
7726525;2;1;2;91.772413955;4
7726528;2;1;2;182.38479809;4
7726528;1;1;1;182.38479809;3
7726528;3;1;3;182.38479809;6
7726529;1;1;1;209.6944774;4
7726529;2;1;2;209.6944774;5
7726530;1;1;1;191.69864692;3
7726530;2;1;2;191.69864692;4
7726561;1;1;1;43.402601551;3
7726561;2;1;2;43.402601551;4
7726567;1;1;1;72.278618714;3
7726567;2;1;2;72.278618714;4
7726633;1;1;1;80.956377065;3
7726635;1;1;1;20.239094266;1
7726646;1;1;1;20.239094266;2
7726653;1;1;1;31.191574348;2
7726675;1;1;1;20.239094266;2
7726694;1;1;1;126.73478304;4
7726694;2;1;2;126.73478304;5
7726700;1;1;1;2314.6489537;2
7726700;2;1;2;2314.6489537;3
7726700;3;1;3;2314.6489537;4
7726718;1;1;1;368.52432586;6
7726723;1;1;1;169.12001406;3
7726726;1;1;1;885.14178112;3
7726726;2;1;2;885.14178112;4
7726742;1;1;1;383.18254185;4
7726763;1;1;1;74.63621114;2
7726763;2;1;2;74.63621114;3
7726780;1;1;1;34.830231865;3
7726802;1;1;1;80.552258317;3
7726802;2;1;2;80.552258317;4
7726805;1;1;1;149.92239359;3
7726805;2;1;2;149.92239359;4
7726808;1;1;1;217.4091361;4
7726808;2;1;2;217.4091361;5
7726808;3;1;3;217.4091361;6
7726808;4;1;4;217.4091361;8
7726811;1;1;1;217.4091361;3
7726811;2;1;2;217.4091361;4
7726811;3;1;3;217.4091361;6
7726824;1;1;1;94.199650275;2
7726846;1;1;1;55.277073356;3
7726851;1;1;1;131.81400515;3
7726851;2;1;2;131.81400515;4
7726859;1;1;1;256.95102324;3
7726859;2;1;2;256.95102324;4
7726859;3;1;3;256.95102324;6
7726862;1;1;1;84.877180313;2
7726868;1;1;1;151.28357;3
7726871;1;1;1;158.06981296;2
7726871;2;1;2;158.06981296;3
7726874;1;1;1;187.48711001;3
7726874;2;1;2;187.48711001;4
7726874;3;1;3;187.48711001;5
7726879;1;1;1;121.26871189;4
7726879;2;1;2;121.26871189;5
7726886;1;1;1;248.07067036;3
7726905;1;1;1;5.9959318402;3
7726920;1;1;1;8.0560544649;4
7726922;1;1;1;7.1951182082;2
7726922;2;1;2;7.1951182082;3
7726923;1;1;1;3.8091802279;3
7726928;2;1;2;31.730471298;4
7726928;3;1;3;31.730471298;5
7726928;4;1;4;31.730471298;6
7726928;1;1;1;31.730471298;3
7726930;1;1;1;31.730471298;4
7726930;2;1;2;31.730471298;5
7726931;1;1;1;8.1801836861;1
7726931;2;1;2;8.1801836861;2
7726941;1;1;1;2.9912109518;4
7726941;2;1;2;2.9912109518;5
7726942;1;1;1;9.9908961294;3
7726942;2;1;2;9.9908961294;4
7727029;1;1;1;66.532802251;2
7727029;2;1;2;66.532802251;3
7727045;2;1;2;63.1977754;3
7727045;1;1;1;63.1977754;2
7727058;1;1;1;42.318802193;4
7727063;1;1;1;25.368894876;3
7727063;2;1;2;25.368894876;4
7727063;3;1;3;25.368894876;5
7727067;1;1;1;25.680129003;3
7727067;2;1;2;25.680129003;4
7727075;1;1;1;31.570707035;4
7727088;1;1;1;21.646447689;2
7727090;1;1;1;25.695433994;2
7727090;2;1;2;25.695433994;3
7727091;1;1;1;28.056545257;3
7727102;1;1;1;37.487391523;3
7727102;2;1;2;37.487391523;4
7727103;1;1;1;39.804665201;3
7727103;2;1;2;39.804665201;4
7727132;1;1;1;39.804665201;3
7727142;1;1;1;42.121938879;3
7727142;2;1;2;42.121938879;4
7727156;1;1;1;14.527413039;9
7727156;2;1;2;14.527413039;10
7727156;3;1;3;14.527413039;11
7727163;1;1;1;33.206184258;3
7727163;2;1;2;33.206184258;4
7727163;3;1;3;33.206184258;5
7727228;1;1;1;26.846943395;2
7727239;1;1;1;32.661470718;2
7727239;2;1;2;32.661470718;3
7727242;1;1;1;40.442467035;3
7727242;2;1;2;40.442467035;4
7727245;1;1;1;52.767793168;2
7727245;2;1;2;52.767793168;3
7727249;1;1;1;56.452245319;2
7727249;2;1;2;56.452245319;3
7727268;1;1;1;94.794204496;3
7727269;1;1;1;86.430279367;2
7727346;1;1;1;22.341909781;3
7727346;2;1;2;22.341909781;4
7727346;3;1;3;22.341909781;5
7727370;1;1;1;25.486916579;4
7727370;2;1;2;25.486916579;5
7727389;1;1;1;58.717586336;1
7727402;1;1;1;136.73836369;1
7727457;1;1;1;251.84525319;3
7727457;2;1;2;251.84525319;4
7727457;3;1;3;251.84525319;5
7727458;2;1;2;201.86715103;3
7727458;1;1;1;201.86715103;2
7727470;1;1;1;117.10066768;3
7727472;1;1;1;125.17952565;3
7727475;1;1;1;139.22519784;3
7727475;2;1;2;139.22519784;4
7727484;1;1;1;169.38289583;3
7727484;2;1;2;169.38289583;4
7727491;1;1;1;185.36447998;3
7727491;2;1;2;185.36447998;4
7727495;1;1;1;150.76787317;3
7727497;1;1;1;230.76089461;3
7727497;2;1;2;230.76089461;4
7727502;1;1;1;278.87957058;3
7727502;2;1;2;278.87957058;4
7727515;1;1;1;157.72334212;5
7727515;2;1;2;157.72334212;6
7727517;1;1;1;139.31316196;3
7727517;2;1;2;139.31316196;4
7727517;3;1;3;139.31316196;5
7727520;1;1;1;150.32154916;3
7727520;2;1;2;150.32154916;4
7727523;1;1;1;125.08424352;5
7727523;2;1;2;125.08424352;6
7727525;1;1;1;114.95184039;3
7727525;2;1;2;114.95184039;4
7727525;3;1;3;114.95184039;5
7727571;1;1;1;28.024361664;2
7727591;1;1;1;160.80070256;3
7727591;2;1;2;160.80070256;4
7727591;3;1;3;160.80070256;5
7727594;1;1;1;93.103471501;3
7727613;1;1;1;159.57456164;5
7727613;2;1;2;159.57456164;6
7727616;1;1;1;138.53299049;3
7727618;1;1;1;105.89542317;2
7727618;2;1;2;105.89542317;3
7727621;1;1;1;133.34000208;4
7727621;2;1;2;133.34000208;5
7727627;1;1;1;126.56196621;3
7727627;2;1;2;126.56196621;4
7727629;1;1;1;180.88708866;4
7727632;1;1;1;73.806071566;3
7727652;1;1;1;80.19566908;3
7727652;2;1;2;80.19566908;4
7727655;1;1;1;70.527299858;1
7727656;1;1;1;75.629889309;1
7727657;1;1;1;102.72574364;3
7727657;2;1;2;102.72574364;4
7727657;3;1;3;102.72574364;5
7727657;4;1;4;102.72574364;6
7727657;5;1;5;102.72574364;7
7727659;1;1;1;56.938431635;2
7727694;1;1;1;171.59847284;4
7727694;2;1;2;171.59847284;5
7727698;1;1;1;158.06653053;3
7727703;1;1;1;173.22558125;4
7727704;1;1;1;223.50389704;3
7727704;2;1;2;223.50389704;4
7727708;1;1;1;154.95639857;2
7727708;2;1;2;154.95639857;3
7727708;3;1;3;154.95639857;4
7727709;1;1;1;271.81002349;4
7727709;2;1;2;271.81002349;5
7727709;3;1;3;271.81002349;6
7727724;1;1;1;131.28306422;3
7727724;2;1;2;131.28306422;4
7727724;3;1;3;131.28306422;5
7727744;1;1;1;70.897741244;3
7727744;2;1;2;70.897741244;4
7727745;1;1;1;64.286425367;3
7727746;1;1;1;67.95382751;3
7727746;2;1;2;67.95382751;4
7727746;3;1;3;67.95382751;5
7727747;1;1;1;64.286425367;4
7727749;1;1;1;62.662674436;4
7727750;1;1;1;33.636007349;4
7727753;1;1;1;63.820231772;2
7727753;2;1;2;63.820231772;3
7727756;1;1;1;48.902307179;2
7727757;1;1;1;61.010334149;3
7727757;2;1;2;61.010334149;4
7727764;1;1;1;68.287935662;3
7727764;2;1;2;68.287935662;4
7727791;1;1;1;56.034229764;2
7727800;1;1;1;42.111556439;3
7727803;1;1;1;94.696535925;5
7727803;2;1;2;94.696535925;6
7727813;1;1;1;64.554126587;3
7727813;2;1;2;64.554126587;4
7727815;1;1;1;64.554126587;3
7727823;2;1;2;108.47068948;4
7727823;1;1;1;108.47068948;3
7727826;1;1;1;56.098032539;2
7727830;1;1;1;111.4861505;3
7727830;2;1;2;111.4861505;4
7727831;1;1;1;97.733184535;3
7727840;1;1;1;77.979653408;4
7727918;1;1;1;911.11445091;5
7727918;2;1;2;911.11445091;6
7727923;1;1;1;1096.5401128;2
7727950;1;1;1;1559.4447896;2
7728009;1;1;1;385.38764601;2
7728009;2;1;2;385.38764601;3
7728023;1;1;1;73.240911825;3
7728023;2;1;2;73.240911825;4
7728023;3;1;3;73.240911825;5
7728070;1;1;1;181.4984056;2
7728072;1;1;1;100.95901136;2
7728095;1;1;1;65.436387968;3
7728095;2;1;2;65.436387968;4
7728102;1;1;1;102.91121525;3
7728102;2;1;2;102.91121525;4
7728103;1;1;1;51.684242795;2
7728104;1;1;1;66.552130454;3
7728105;1;1;1;85.964262719;3
7728105;2;1;2;85.964262719;4
7728105;3;1;3;85.964262719;5
7728113;1;1;1;82.626372496;3
7728122;1;1;1;97.251228159;4
7728124;1;1;1;138.12154882;2
7728127;1;1;1;80.304275627;4
7728131;1;1;1;96.755561338;4
7728134;1;1;1;103.04443588;4
7728134;2;1;2;103.04443588;5
7728146;1;1;1;59.776400876;3
7728153;1;1;1;215.56113742;4
7728157;1;1;1;190.62658073;3
7728157;2;1;2;190.62658073;4
7728159;1;1;1;231.61539425;5
7728159;2;1;2;231.61539425;6
7728161;1;1;1;222.31882882;2
7728161;2;1;2;222.31882882;3
7728165;1;1;1;147.11933147;3
7728176;1;1;1;230.03737787;3
7728176;2;1;2;230.03737787;4
7728182;1;1;1;147.67443887;3
7728182;2;1;2;147.67443887;4
7728182;3;1;3;147.67443887;5
7728204;1;1;1;139.42270558;4
7728204;2;1;2;139.42270558;5
7728205;1;1;1;108.00277205;4
7728214;1;1;1;124.02494486;3
7728214;2;1;2;124.02494486;4
7728215;1;1;1;110.91046057;5
7728218;1;1;1;56.217824675;2
7728252;1;1;1;153.75799849;4
7728253;1;1;1;129.04974862;4
7728253;2;1;2;129.04974862;5
7728256;1;1;1;210.71678178;4
7728256;2;1;2;210.71678178;5
7728259;1;1;1;99.583150599;3
7728260;1;1;1;102.2700863;3
7728260;2;1;2;102.2700863;4
7728260;3;1;3;102.2700863;5
7728266;1;1;1;53.385549065;3
7728278;1;1;1;99.043510957;3
7728278;2;1;2;99.043510957;4
7728282;1;1;1;156.90592006;3
7728282;2;1;2;156.90592006;4
7728283;1;1;1;232.0209423;3
7728283;2;1;2;232.0209423;4
7728283;3;1;3;232.0209423;5
7728286;1;1;1;102.0424014;3
7728286;2;1;2;102.0424014;4
7728295;1;1;1;108.03436171;3
7728295;2;1;2;108.03436171;4
7728297;1;1;1;64.5230826;4
7728300;1;1;1;74.266915981;3
7728301;1;1;1;49.202319538;2
7728305;1;1;1;86.239850044;3
7728316;1;1;1;32.326570138;3
7728318;1;1;1;31.02913085;3
7728326;1;1;1;225.4551397;3
7728357;1;1;1;181.8542468;6
7728357;2;1;2;181.8542468;7
7728385;1;1;1;225.41841737;2
7728398;1;1;1;32.35169416;2
7728398;2;1;2;32.35169416;3
7728400;1;1;1;37.041865942;2
7728416;1;1;1;72.664822607;2
7728440;1;1;1;46.861842663;1
7728464;1;1;1;179.89397779;2
7728466;1;1;1;235.29835558;3
7728466;2;1;2;235.29835558;4
7728466;3;1;3;235.29835558;5
7728469;1;1;1;61.496748171;2
7728471;1;1;1;296.36679194;3
7728474;1;1;1;145.69948095;3
7728474;2;1;2;145.69948095;4
7728512;1;1;1;650.94112486;5
7728566;2;1;2;216.7569987;4
7728566;1;1;1;216.7569987;3
7728566;1;2;1;216.7569987;3
7728566;2;2;2;216.7569987;5
7728566;3;2;3;216.7569987;6
7728579;1;1;1;139.94910603;2
7728593;1;1;1;121.05191029;4
7728599;1;1;1;97.298377701;3
7728599;2;1;2;97.298377701;4
7728601;1;1;1;77.819334234;2
7728602;1;1;1;135.7358836;6
7728602;2;1;2;135.7358836;7
7728602;3;1;3;135.7358836;8
7728604;1;1;1;135.20636709;3
7728612;1;1;1;142.70276753;4
7728612;2;1;2;142.70276753;5
7728613;1;1;1;128.73161101;3
7728613;2;1;2;128.73161101;4
7728616;1;1;1;118.52526193;4
7728627;1;1;1;148.63794096;3
7728627;2;1;2;148.63794096;4
7728628;1;1;1;151.82703543;3
7728628;2;1;2;151.82703543;4
7728628;3;1;3;151.82703543;5
7728630;1;1;1;119.20953598;3
7728630;2;1;2;119.20953598;4
7728632;1;1;1;102.38994305;3
7728634;1;1;1;183.36245369;4
7728634;2;1;2;183.36245369;5
7728644;1;1;1;93.843037419;3
7728649;1;1;1;124.46043536;3
7728653;1;1;1;225.08441854;3
7728653;2;1;2;225.08441854;4
7728656;1;1;1;92.9250171;2
7728660;1;1;1;134.69905615;2
7728665;1;1;1;270.20812429;4
7728665;2;1;2;270.20812429;5
7728665;3;1;3;270.20812429;6
7728668;1;1;1;263.75484719;5
7728679;1;1;1;243.01937464;2
7728707;1;1;1;1255.5230736;3
7728707;2;1;2;1255.5230736;4
7728726;1;1;1;50.151152457;3
7728728;1;1;1;269.46687327;5
7728730;1;1;1;363.19785173;1
7728754;1;1;1;22.026347287;3
7728793;1;1;1;244.40669757;3
7728823;1;1;1;240.41616701;6
7728827;1;1;1;141.68618311;4
7728827;2;1;2;141.68618311;5
7728828;1;1;1;358.13033911;2
7728838;1;1;1;174.16585209;3
7728838;2;1;2;174.16585209;4
7728842;1;1;1;240.40045552;3
7728842;2;1;2;240.40045552;4
7728845;1;1;1;137.99919119;4
7728848;1;1;1;171.93060499;4
7728850;1;1;1;226.66382245;4
7728851;1;1;1;241.18104348;3
7728859;1;1;1;233.92243297;3
