DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P10000;P400;P401;P402;P403;P407S2;P5971;P5971S2;P5971S2A1
7591818;8;1;8;28.688616664;2;3;2;2;2;;;2;
7591819;3;1;3;444.35901515;2;3;2;2;2;;;2;
7591824;4;1;4;19.997397811;4;3;2;2;2;;;2;
7591825;4;1;4;588.59515988;2;3;2;2;2;;;2;
7591831;3;1;3;387.74577761;2;3;2;2;2;;;2;
7591832;4;1;4;228.04641438;4;3;2;2;2;;;2;
7591844;4;1;4;226.04027992;4;3;2;2;2;;;1;1
7591845;5;1;5;173.39364404;5;3;2;2;2;;;2;
7591846;3;1;3;151.61580795;2;3;2;2;2;;;1;1
7591850;3;1;3;106.60237266;3;3;2;2;2;;;2;
7591854;4;1;4;106.39985977;4;3;2;2;2;;;2;
7591857;3;1;3;126.16913089;3;3;2;2;2;;;1;1
7591858;3;1;3;242.94244383;2;3;2;2;2;;;1;7
7591864;4;1;4;141.03580846;2;3;2;2;2;;;2;
7591865;2;1;2;155.60507036;2;3;2;2;2;;;1;2
7591881;5;1;5;140.6925789;5;3;2;2;2;;;2;
7591895;2;1;2;365.17504984;1;3;2;2;2;;;2;
7591899;3;1;3;28.697983266;3;3;2;2;2;;;2;
7591903;3;1;3;67.787799153;3;3;2;2;2;;;1;4
7591904;2;1;2;102.60759306;1;3;2;2;2;;;2;
7591909;3;1;3;144.9412021;2;3;2;2;2;;;2;
7591909;4;1;4;144.9412021;2;3;2;2;2;;;2;
7591920;4;1;4;78.359118362;2;3;2;2;2;;;2;
7591931;6;1;6;111.79260578;4;3;2;2;2;;;2;
7591931;8;1;8;111.79260578;1;6;2;2;2;;;2;
7591933;3;1;3;86.112990548;1;3;2;2;2;;;2;
7591935;3;1;3;89.881962375;1;3;2;2;2;;;2;
7591939;4;1;4;87.779818089;2;3;2;2;2;;;2;
7591946;3;1;3;86.112990548;2;3;2;2;2;;;2;
7591953;4;1;4;121.91113023;3;3;2;2;2;;;1;7
7591959;4;1;4;150.43512811;2;3;2;2;2;;;2;
7591960;2;1;2;101.4412815;1;3;2;2;2;;;2;
7591971;4;1;4;112.72018647;2;3;2;2;2;;;1;1
7591973;5;1;5;111.41107555;2;3;2;2;2;;;1;1
7591973;6;1;6;111.41107555;2;3;2;2;2;;;1;1
7591979;2;1;2;100.48237859;1;3;2;2;2;;;2;
7591985;2;1;2;111.19634116;2;3;2;2;2;;;1;2
7591997;3;1;3;136.20696141;2;3;2;2;2;;;2;
7592007;4;1;4;136.62639707;1;3;2;2;2;;;1;10
7592011;2;1;2;106.50619533;1;6;2;2;2;;;2;
7592015;3;1;3;27.19084952;2;3;2;2;2;;;1;3
7592019;4;1;4;86.083603874;4;3;2;2;2;;;2;
7592022;4;1;4;86.168456943;4;3;2;2;2;;;1;2
7592026;5;1;5;117.66560225;2;3;2;2;2;;;1;1
7592027;5;1;5;101.26699007;5;3;2;2;2;;;2;
7592028;3;1;3;71.411995533;1;3;2;2;2;;;2;
7592033;4;1;4;97.465655594;2;3;2;2;2;;;1;5
7592034;4;1;4;112.0573132;4;3;2;2;2;;;2;
7592035;3;1;3;91.665444874;2;3;2;2;2;;;2;
7592038;2;1;2;112.23099546;1;3;2;2;2;;;2;
7592039;3;1;3;109.46669242;3;3;2;2;2;;;2;
7592045;8;1;8;130.49614902;8;3;2;2;2;;;1;2
7592045;9;1;9;130.49614902;1;3;2;2;2;;;1;3
7592047;3;1;3;32.326840829;3;3;2;2;2;;;2;
7592047;5;1;5;32.326840829;5;3;2;2;2;;;2;
7592047;6;1;6;32.326840829;6;3;2;2;2;;;2;
7592052;3;1;3;101.37585906;1;3;2;2;2;;;1;3
7592052;4;1;4;101.37585906;1;3;2;2;2;;;2;
7592056;5;1;5;78.346354576;2;3;2;2;2;;;2;
7592061;3;1;3;117.72913158;3;3;2;2;2;;;1;6
7592061;4;1;4;117.72913158;1;3;2;2;2;;;2;
7592065;3;1;3;259.5774176;1;3;2;2;2;;;1;7
7592066;3;1;3;509.35851478;3;3;2;2;2;;;2;
7592067;3;1;3;331.3050235;2;3;2;2;2;;;1;14
7592068;4;1;4;401.03689726;4;3;2;2;2;;;1;7
7592082;3;1;3;460.45768937;3;3;2;2;2;;;2;
7592110;4;1;4;270.18624881;1;3;2;2;2;;;2;
7592117;5;1;5;263.40859098;2;3;2;2;2;;;2;
7592124;4;1;4;288.55732231;2;3;2;2;2;;;2;
7592130;5;1;5;112.74991295;5;3;2;2;2;;;1;2
7592136;4;1;4;394.57444267;1;3;2;2;2;;;2;
7592150;5;1;5;79.852927363;5;3;2;2;2;;;1;2
7592154;4;1;4;63.206298871;2;3;2;2;2;;;2;
7592156;3;1;3;70.046418775;2;3;2;2;2;;;1;3
7592157;3;1;3;470.72812895;3;3;2;2;2;;;2;
7592167;3;1;3;75.483412413;1;3;2;2;2;;;2;
7592167;4;1;4;75.483412413;1;3;2;2;2;;;2;
7592169;3;1;3;92.25750406;2;3;2;2;2;;;1;5
7592169;4;1;4;92.25750406;2;3;2;2;2;;;1;3
7592173;3;1;3;75.483412413;2;3;2;2;2;;;1;1
7592180;5;1;5;407.94526827;2;3;2;2;2;;;1;2
7592180;6;1;6;407.94526827;2;3;2;2;2;;;2;
7592181;3;1;3;74.251492856;2;3;2;2;2;;;1;3
7592183;3;1;3;392.40360733;3;3;2;2;2;;;1;5
7592185;3;1;3;384.32519374;3;3;2;2;2;;;2;
7592186;4;1;4;422.60724076;4;3;2;2;2;;;2;
7592189;5;1;5;332.96084864;5;3;2;2;2;;;1;2
7592215;2;1;2;243.85173629;1;3;2;2;2;;;1;2
7592215;3;1;3;243.85173629;1;3;2;2;2;;;1;2
7592226;3;3;3;60.051343427;3;3;2;2;2;;;1;1
7592235;3;1;3;65.547399469;3;3;2;2;2;;;2;
7592243;5;1;5;92.846896964;2;3;2;2;2;;;2;
7592245;4;1;4;40.00652204;4;3;2;2;2;;;1;6
7592246;3;1;3;40.709932196;2;3;2;2;2;;;2;
7592248;3;1;3;64.619047466;3;3;2;2;2;;;2;
7592248;4;1;4;64.619047466;4;6;2;2;2;;;2;
7592251;3;1;3;226.82550838;1;3;2;2;2;;;2;
7592259;4;1;4;152.69377631;2;3;2;2;2;;;2;
7592268;3;1;3;161.02157185;2;5;;;;;;2;
7592268;4;1;4;161.02157185;2;3;2;2;2;;;2;
7592269;4;1;4;143.70137086;1;3;2;2;2;;;2;
7592270;2;1;2;236.73969852;1;3;2;2;2;;;1;2
7592270;3;1;3;236.73969852;1;3;2;2;2;;;1;1
7592271;3;1;3;214.88588243;1;3;2;2;2;;;1;2
7592276;3;1;3;152.06982238;2;3;2;2;2;;;1;1
7592279;3;1;3;301.36451954;1;3;2;2;2;;;2;
7592281;2;1;2;158.62859935;1;3;2;2;2;;;1;2
7592287;4;1;4;85.816934383;4;3;2;2;2;;;2;
7592293;4;1;4;157.71207272;1;3;2;2;2;;;1;3
7592305;3;1;3;266.38873055;2;3;2;2;2;;;1;7
7592306;6;1;6;229.30051477;2;3;2;2;2;;;2;
7592312;3;1;3;181.74556577;2;3;2;2;2;;;2;
7592317;2;1;2;223.37726914;1;3;2;2;2;;;2;
7592317;3;1;3;223.37726914;1;3;2;2;2;;;2;
7592317;7;1;7;223.37726914;4;3;2;2;2;;;2;
7592319;2;1;2;120.19325958;1;3;2;2;2;;;2;
7592322;2;1;2;199.31724957;1;3;2;2;2;;;2;
7592327;2;1;2;136.80394634;2;3;2;2;2;;;2;
7592327;3;1;3;136.80394634;3;3;2;2;2;;;2;
7592336;3;1;3;84.293588413;1;3;2;2;2;;;2;
7592345;5;1;5;50.205498054;5;3;2;2;2;;;1;2
7592348;4;1;4;42.536757931;4;3;2;2;2;;;1;3
7592348;5;1;5;42.536757931;5;3;2;2;2;;;2;
7592350;4;1;4;45.474736103;4;3;2;2;2;;;1;3
7592356;3;1;3;64.641654994;3;3;2;2;2;;;2;
7592356;4;1;4;64.641654994;4;3;2;2;2;;;1;4
7592360;4;1;4;58.449723975;4;3;2;2;2;;;2;
7592361;4;1;4;63.072863609;4;3;2;2;2;;;2;
7592361;5;1;5;63.072863609;5;3;2;2;2;;;2;
7592362;5;1;5;74.786068632;5;3;2;2;2;;;2;
7592369;3;1;3;13.878274854;2;3;2;2;2;;;1;2
7592416;3;1;3;59.676581873;3;3;2;2;2;;;1;2
7592416;5;1;5;59.676581873;5;3;2;2;2;;;1;2
7592433;2;1;2;206.06368712;3;3;2;2;2;;;1;4
7592442;3;1;3;241.47792532;2;3;2;2;2;;;1;3
7592459;2;1;2;150.46722055;1;3;2;2;2;;;2;
7592471;3;1;3;8.4583554742;3;3;2;2;2;;;2;
7592471;4;1;4;8.4583554742;4;3;2;2;2;;;2;
7592473;3;1;3;11.777710886;2;3;2;2;2;;;1;1
7592477;4;1;4;12.607365902;1;3;2;2;2;;;2;
7592481;3;1;3;7.4965130877;2;3;2;2;2;;;2;
7592485;3;1;3;5.890117426;2;3;2;2;2;;;2;
7592487;3;1;3;273.46303995;2;3;2;2;2;;;2;
7592488;3;1;3;9.3981727492;2;3;2;2;2;;;1;1
7592500;3;1;3;411.92215719;3;3;2;2;2;;;2;
7592506;4;1;4;135.10275639;2;3;2;2;2;;;1;3
7592508;4;1;4;364.20361608;3;3;2;2;2;;;2;
7592509;3;1;3;7.3842785886;1;3;2;2;2;;;1;5
7592510;2;1;2;169.23093901;1;3;2;2;2;;;1;4
7592511;4;1;4;327.38026015;1;3;2;2;2;;;1;1
7592515;5;1;5;7.9104747699;5;3;2;2;2;;;2;
7592516;3;1;3;175.87055633;2;3;2;2;2;;;1;2
7592521;3;1;3;6.3296306237;3;3;2;2;2;;;2;
7592523;3;1;3;7.6379467878;1;3;2;2;2;;;1;5
7592523;4;1;4;7.6379467878;1;3;2;2;2;;;2;
7592524;4;1;4;274.01243252;2;4;2;2;2;;;1;1
7592524;5;1;5;274.01243252;2;6;2;2;2;;;2;
7592524;6;1;6;274.01243252;2;6;2;2;2;;;2;
7592540;2;1;2;8.9447632881;3;3;2;2;2;;;2;
7592540;3;1;3;8.9447632881;1;3;2;2;2;;;2;
7592540;4;1;4;8.9447632881;1;3;2;2;2;;;2;
7592542;4;1;4;6.0431239465;1;3;2;2;2;;;1;5
7592545;4;1;4;6.4436138293;2;3;2;2;2;;;1;1
7592545;5;1;5;6.4436138293;2;6;2;2;2;;;2;
7592552;3;1;3;8.4779498684;1;3;2;2;2;;;1;5
7592552;4;1;4;8.4779498684;1;3;2;2;2;;;1;5
7592555;3;1;3;8.5338995222;1;3;2;2;2;;;2;
7592556;2;1;2;3.7832079791;1;4;2;2;2;;;1;1
7592556;3;1;3;3.7832079791;1;4;2;2;2;;;1;1
7592557;3;1;3;5.7754522993;1;3;2;2;2;;;2;
7592558;3;1;3;7.3842785886;3;3;2;2;2;;;2;
7592559;3;1;3;7.8237917863;1;3;2;2;2;;;1;3
7592559;4;1;4;7.8237917863;1;3;2;2;2;;;1;2
7592561;2;1;2;5.9564409629;1;3;2;2;2;;;2;
7592565;3;1;3;9.3872894744;2;3;2;2;2;;;2;
7592568;3;1;3;9.3872894744;1;3;2;2;2;;;2;
7592568;4;1;4;9.3872894744;1;3;2;2;2;;;1;6
7592570;3;1;3;5.2865996466;1;3;2;2;2;;;1;1
7592572;5;1;5;14.642997456;2;3;2;2;2;;;1;2
7592572;6;1;6;14.642997456;2;3;2;2;2;;;1;1
7592573;3;1;3;126.37688948;3;3;2;2;2;;;2;
7592584;3;1;3;15.865541867;2;3;2;2;2;;;1;2
7592587;2;1;2;13.13657848;2;3;2;2;2;;;2;
7592589;2;1;2;13.45314424;2;3;2;2;2;;;1;1
7592594;2;1;2;13.626776987;2;3;2;2;2;;;1;1
7592604;4;1;4;195.73518914;2;3;2;2;2;;;2;
7592617;4;1;4;124.47913713;4;3;2;2;2;;;1;1
7592617;5;1;5;124.47913713;5;3;2;2;2;;;1;2
7592621;3;1;3;249.19917157;2;3;2;2;2;;;2;
7592625;5;1;5;61.520271692;2;3;2;2;2;;;2;
7592625;6;1;6;61.520271692;6;3;2;2;2;;;1;4
7592629;4;1;4;167.30412375;4;3;2;2;2;;;1;1
7592630;3;1;3;309.15126723;2;3;2;2;2;;;2;
7592637;3;1;3;37.51716011;2;3;2;2;2;;;1;1
7592638;5;1;5;114.6277929;5;3;2;2;2;;;1;2
7592642;3;1;3;121.54154593;1;3;2;2;2;;;1;10
7592643;4;1;4;120.42471364;1;3;2;2;2;;;2;
7592649;3;1;3;23.052043315;3;3;2;2;2;;;1;5
7592649;4;1;4;23.052043315;4;3;2;2;2;;;1;2
7592653;4;1;4;267.70738094;4;3;2;2;2;;;1;2
7592654;3;2;3;89.208493881;3;3;2;2;2;;;2;
7592659;3;1;3;226.32156197;3;4;2;2;2;;;1;1
7592660;5;1;5;270.65982956;5;3;2;2;2;;;2;
7592662;3;1;3;40.081094721;3;3;2;2;2;;;1;5
7592663;5;1;5;114.21419117;5;3;2;2;2;;;2;
7592665;5;1;5;79.409771942;1;3;2;2;2;;;1;1
7592684;5;1;5;90.612748693;1;3;2;2;2;;;2;
7592689;4;1;4;61.421524504;4;3;2;2;2;;;1;6
7592691;3;1;3;131.86105856;2;3;2;2;2;;;2;
7592692;3;1;3;30.091613951;3;3;2;2;2;;;1;2
7592693;2;1;2;222.90836548;2;3;2;2;2;;;1;3
7592696;4;1;4;178.47158729;4;3;2;2;2;;;1;4
7592698;3;1;3;85.715989032;3;3;2;2;2;;;2;
7592703;4;1;4;91.801674213;2;3;2;2;2;;;2;
7592706;4;1;4;19.139164953;3;3;2;2;2;;;1;1
7592716;3;1;3;30.796376115;2;3;2;2;2;;;2;
7592728;3;1;3;220.4367435;3;3;2;2;2;;;2;
7592752;3;1;3;54.733431267;2;3;2;2;2;;;2;
7592778;7;1;7;158.67284724;7;3;2;2;2;;;2;
7592780;7;1;7;240.12572618;7;3;2;2;2;;;2;
7592787;3;1;3;235.43354583;3;3;2;2;2;;;2;
7592794;4;1;4;35.522987363;2;3;2;2;2;;;2;
7592796;2;1;2;205.63100719;2;3;2;2;2;;;2;
7592799;3;1;3;251.27981726;3;3;2;2;2;;;2;
7592801;3;1;3;231.57031807;3;3;2;2;2;;;1;2
7592804;4;1;4;199.03164025;4;3;2;2;2;;;2;
7592805;3;1;3;345.51769753;3;4;2;2;2;;;1;2
7592805;4;1;4;345.51769753;4;4;2;2;2;;;1;1
7592806;3;1;3;280.31126656;3;3;2;2;2;;;1;1
7592806;4;1;4;280.31126656;4;3;2;2;2;;;2;
7592808;4;1;4;219.46757156;4;3;2;2;2;;;2;
7592811;5;1;5;258.94858633;5;4;2;2;2;;;1;10
7592811;8;1;8;258.94858633;7;3;2;2;2;;;2;
7592811;9;1;9;258.94858633;9;3;2;2;2;;;2;
7592823;5;1;5;193.05412548;5;3;2;2;2;;;1;1
7592824;4;1;4;175.38869329;4;3;2;2;2;;;1;1
7592830;3;1;3;53.594954443;3;3;2;2;2;;;2;
7592838;4;1;4;78.711236556;2;4;2;2;2;;;1;10
7592854;4;1;4;28.390558729;4;3;2;2;2;;;2;
7592862;4;1;4;58.135342695;4;3;2;2;2;;;1;1
7592875;3;1;3;30.091613951;3;3;2;2;2;;;1;6
7592878;3;1;3;109.13580879;3;3;2;2;2;;;2;
7592889;4;1;4;455.7029492;4;3;2;2;2;;;2;
7592891;3;1;3;522.89361985;3;3;2;2;2;;;2;
7592894;4;1;4;486.49446333;4;3;2;2;2;;;1;3
7592898;4;1;4;33.564879782;4;3;2;2;2;;;2;
7592899;2;1;2;50.988355687;2;3;2;2;2;;;1;6
7592909;3;1;3;74.67597569;3;3;2;2;2;;;1;1
7592912;3;1;3;128.42890245;3;4;2;2;2;;;2;
7592912;4;1;4;128.42890245;4;6;2;2;2;;;2;
7592913;3;1;3;98.020937087;3;3;2;2;2;;;1;2
7592916;3;1;3;98.020937087;3;3;2;2;2;;;2;
7592920;3;1;3;92.030552077;3;3;2;2;2;;;1;5
7592924;3;1;3;89.003670113;3;3;2;2;2;;;1;3
7592930;4;1;4;89.003670113;4;3;2;2;2;;;1;2
7592931;4;1;4;76.623869293;3;3;2;2;2;;;1;12
7592934;4;1;4;62.298892035;1;3;2;2;2;;;1;3
7592936;4;1;4;60.766220638;1;3;2;2;2;;;2;
7592941;2;1;2;32.650738952;2;3;2;2;2;;;2;
7592959;2;1;2;29.292323095;1;4;2;2;2;;;1;4
7592959;3;1;3;29.292323095;1;6;2;2;2;;;2;
7592967;3;1;3;73.702921273;2;3;2;2;2;;;2;
7592973;3;1;3;20.451315003;1;3;2;2;2;;;2;
7592975;3;1;3;53.192143303;2;3;2;2;2;;;2;
7592980;3;1;3;75.986805863;3;3;2;2;2;;;2;
7592986;3;1;3;40.847305656;2;3;2;2;2;;;2;
7592986;4;1;4;40.847305656;2;3;2;2;2;;;2;
7593016;4;1;4;39.180501664;4;3;2;2;2;;;1;2
7593020;4;1;4;1564.9787732;4;3;2;2;2;;;2;
7593021;3;1;3;94.621516653;2;3;2;2;2;;;2;
7593022;3;1;3;2033.0559339;1;3;2;2;2;;;1;5
7593027;4;1;4;2015.3316061;1;3;2;2;2;;;2;
7593033;3;1;3;33.68567373;1;3;2;2;2;;;2;
7593034;2;1;2;32.552805655;1;3;2;2;2;;;2;
7593035;3;1;3;2049.5889708;1;3;2;2;2;;;2;
7593044;2;1;2;30.771272324;1;3;2;2;2;;;1;4
7593050;3;1;3;89.762365659;3;3;2;2;2;;;1;5
7593050;4;1;4;89.762365659;4;3;2;2;2;;;2;
7593054;3;1;3;77.716373134;1;3;2;2;2;;;1;3
7593059;3;1;3;94.829051691;3;3;2;2;2;;;1;3
7593061;4;1;4;68.042922311;4;3;2;2;2;;;2;
7593063;3;1;3;60.973203957;1;3;2;2;2;;;1;4
7593065;3;1;3;70.466049879;1;3;2;2;2;;;2;
7593066;2;1;2;60.609275705;2;3;2;2;2;;;2;
7593067;6;1;6;42.568146641;6;3;2;2;2;;;2;
7593070;6;1;6;98.727147924;2;3;2;2;2;;;2;
7593071;3;1;3;13.213467896;3;3;2;2;2;;;1;2
7593079;7;1;7;101.2872049;1;3;2;2;2;;;1;5
7593084;3;1;3;14.578226255;3;3;2;2;2;;;1;2
7593086;3;1;3;118.62013778;3;3;2;2;2;;;1;3
7593089;5;1;5;92.08820327;2;3;2;2;2;;;2;
7593089;6;1;6;92.08820327;2;3;2;2;2;;;2;
7593091;3;1;3;93.026983048;1;3;2;2;2;;;1;1
7593096;5;1;5;130.15118169;2;3;2;2;2;;;1;7
7593101;4;1;4;72.060041041;4;3;2;2;2;;;2;
7593104;2;1;2;73.559348929;1;3;2;2;2;;;2;
7593104;3;1;3;73.559348929;1;3;2;2;2;;;2;
7593105;4;1;4;124.79254838;1;3;2;2;2;;;1;7
7593109;2;1;2;156.42400022;2;3;2;2;2;;;1;3
7593109;3;1;3;156.42400022;3;3;2;2;2;;;1;3
7593109;4;1;4;156.42400022;1;3;2;2;2;;;2;
7593113;5;1;5;43.07183569;3;3;2;2;2;;;2;
7593125;3;1;3;17.366749022;1;3;2;2;2;;;2;
7593126;3;1;3;47.081707971;2;3;2;2;2;;;1;1
7593127;2;1;2;143.57304442;2;3;2;2;2;;;1;4
7593127;3;1;3;143.57304442;3;3;2;2;2;;;2;
7593128;5;1;5;52.440005565;5;3;2;2;2;;;1;1
7593131;5;1;5;174.18361902;5;3;2;2;2;;;1;2
7593133;5;1;5;66.200443576;5;3;2;2;2;;;2;
7593137;4;1;4;23.176809341;4;3;2;2;2;;;2;
7593139;3;1;3;12.973223025;2;3;2;2;2;;;2;
7593147;3;1;3;170.22152014;3;3;2;2;2;;;2;
7593151;3;1;3;158.18601917;3;3;2;2;2;;;1;3
7593153;3;1;3;66.396747854;3;3;2;2;2;;;1;6
7593159;5;1;5;92.62086593;5;3;2;2;2;;;2;
7593163;3;1;3;82.636925067;1;3;2;2;2;;;2;
7593165;5;1;5;54.938175501;5;3;2;2;2;;;2;
7593168;3;1;3;150.39380142;1;3;2;2;2;;;2;
7593173;5;1;5;121.96032994;5;3;2;2;2;;;1;2
7593176;4;1;4;144.19611389;4;3;2;2;2;;;2;
7593176;5;1;5;144.19611389;5;3;2;2;2;;;2;
7593178;7;1;7;32.670136996;6;3;2;2;2;;;2;
7593182;3;1;3;122.52227133;3;3;2;2;2;;;2;
7593187;3;1;3;44.954748803;3;3;2;2;2;;;2;
7593193;4;1;4;143.73065854;4;3;2;2;2;;;2;
7593197;5;1;5;134.72457257;5;3;2;2;2;;;2;
7593197;6;1;6;134.72457257;6;3;2;2;2;;;2;
7593206;3;1;3;79.967819264;3;3;2;2;2;;;2;
7593213;3;1;3;47.064485271;1;3;2;2;2;;;2;
7593229;3;1;3;38.377611268;3;3;2;2;2;;;1;5
7593242;3;1;3;272.71036944;3;6;2;2;2;;;2;
7593247;2;1;2;162.87313564;1;3;2;2;2;;;1;2
7593247;3;1;3;162.87313564;1;3;2;2;2;;;1;1
7593249;3;1;3;202.45487589;1;3;2;2;2;;;1;5
7593249;4;1;4;202.45487589;1;3;2;2;2;;;2;
7593250;2;1;2;16.463345896;1;3;2;2;2;;;2;
7593252;3;1;3;89.300003381;3;3;2;2;2;;;2;
7593258;3;1;3;75.57523862;3;3;2;2;2;;;2;
7593266;2;1;2;292.69756174;2;3;2;2;2;;;1;2
7593270;3;1;3;22.65537747;2;3;2;2;2;;;2;
7593279;4;1;4;253.55041599;4;3;2;2;2;;;2;
7593281;4;1;4;20.892431099;2;3;2;2;2;;;2;
7593284;3;1;3;92.044515091;3;3;2;2;2;;;2;
7593284;4;1;4;92.044515091;4;3;2;2;2;;;2;
7593287;6;1;6;224.05056198;3;3;2;2;2;;;2;
7593292;4;1;4;327.4410458;2;3;2;2;2;;;2;
7593295;4;1;4;272.40783918;4;3;2;2;2;;;2;
7593295;5;1;5;272.40783918;5;4;2;2;2;;;1;3
7593295;6;1;6;272.40783918;6;4;2;2;2;;;1;2
7593298;6;1;6;252.14841089;2;3;2;2;2;;;1;5
7593305;2;1;2;254.01444429;2;4;2;2;2;;;2;
7593312;3;1;3;228.2031375;3;3;2;2;2;;;1;3
7593312;4;1;4;228.2031375;4;4;2;2;2;;;2;
7593312;6;1;6;228.2031375;6;4;2;2;2;;;2;
7593312;7;1;7;228.2031375;7;4;2;2;2;;;2;
7593313;4;1;4;150.63315757;4;3;2;2;2;;;2;
7593313;5;1;5;150.63315757;5;3;2;2;2;;;2;
7593315;4;1;4;274.81727573;2;3;2;2;2;;;2;
7593318;2;1;2;42.109993231;1;3;2;2;2;;;2;
7593326;4;1;4;243.01109656;4;3;2;2;2;;;2;
7593330;3;1;3;35.675544895;2;3;2;2;2;;;2;
7593348;4;1;4;214.45487218;1;3;2;2;2;;;2;
7593362;5;1;5;41.339551417;3;3;2;2;2;;;2;
7593362;6;1;6;41.339551417;3;3;2;2;2;;;2;
7593365;4;1;4;112.70509454;4;3;2;2;2;;;1;5
7593365;5;1;5;112.70509454;5;3;2;2;2;;;2;
7593372;3;1;3;94.59201111;1;3;2;2;2;;;2;
7593410;3;1;3;254.98388097;1;3;2;2;2;;;1;1
7593419;3;1;3;393.78970076;3;6;2;2;2;;;2;
7593432;3;1;3;323.44377411;3;3;2;2;2;;;2;
7593440;3;1;3;260.56989514;3;4;2;2;2;;;1;5
7593440;4;1;4;260.56989514;4;3;2;2;2;;;2;
7593445;3;1;3;240.99199674;3;3;2;2;2;;;2;
7593452;3;1;3;232.36788718;2;3;2;2;2;;;2;
7593456;2;1;2;177.37159589;1;4;2;2;2;;;1;10
7593460;4;1;4;242.42978932;3;3;2;2;2;;;2;
7593487;2;1;2;27.842461957;1;3;2;2;2;;;1;4
7593487;3;1;3;27.842461957;1;3;2;2;2;;;2;
7593487;4;1;4;27.842461957;1;3;2;2;2;;;2;
7593500;3;1;3;376.13987133;1;3;2;2;2;;;2;
7593500;4;1;4;376.13987133;1;3;2;2;2;;;2;
7593502;3;1;3;931.98188327;3;3;2;2;2;;;2;
7593513;5;1;5;32.806197618;4;3;2;2;2;;;2;
7593517;3;1;3;86.773607047;3;3;2;2;2;;;2;
7593518;3;1;3;323.74458385;3;3;2;2;2;;;2;
7593529;4;1;4;34.919306744;2;3;2;2;2;;;2;
7593535;3;1;3;53.325767914;2;3;2;2;2;;;1;2
7593535;5;1;5;53.325767914;4;3;2;2;2;;;1;2
7593544;4;1;4;144.13407964;2;3;2;2;2;;;2;
7593544;5;1;5;144.13407964;2;3;2;2;2;;;1;3
7593547;5;1;5;128.60015607;2;3;2;2;2;;;2;
7593549;5;1;5;144.85258341;2;3;2;2;2;;;2;
7593558;3;1;3;298.52510756;2;3;2;2;2;;;2;
7593580;3;1;3;287.35162751;3;3;2;2;2;;;2;
7593583;9;1;9;109.48152175;9;3;2;2;2;;;2;
7593588;6;1;6;64.364439648;1;3;2;2;2;;;2;
7593611;4;1;4;204.27965747;4;3;2;2;2;;;2;
7593617;3;1;3;85.436240788;2;3;2;2;2;;;2;
7593626;5;1;5;139.10484213;5;4;2;2;2;;;2;
7593633;3;1;3;299.31345306;3;3;2;2;2;;;1;5
7593633;4;1;4;299.31345306;4;3;2;2;2;;;2;
7593636;4;1;4;73.69841898;1;3;2;2;2;;;2;
7593649;3;1;3;100.81242388;3;3;2;2;2;;;2;
7593652;5;1;5;9.5383185667;2;3;2;2;2;;;1;1
7593656;4;1;4;9.9338896148;4;3;2;2;2;;;2;
7593657;3;1;3;4.6978702134;1;3;2;2;2;;;2;
7593663;3;1;3;6.6715614548;2;3;2;2;2;;;2;
7593674;2;1;2;9.3004140403;1;3;2;2;2;;;2;
7593675;3;1;3;34.776210533;2;3;2;2;2;;;1;2
7593677;2;1;2;78.512454243;2;3;2;2;2;;;2;
7593679;3;1;3;4.5789246546;1;3;2;2;2;;;2;
7593679;4;1;4;4.5789246546;1;3;2;2;2;;;2;
7593680;5;1;5;75.955013112;5;3;2;2;2;;;2;
7593681;4;1;4;10.621253252;1;3;2;2;2;;;2;
7593683;3;1;3;95.382533133;2;3;2;2;2;;;2;
7593684;3;1;3;9.9454124198;3;3;2;2;2;;;2;
7593689;4;1;4;98.921808447;4;3;2;2;2;;;1;36
7593689;5;1;5;98.921808447;5;3;2;2;2;;;1;16
7593690;3;1;3;18.315698618;1;3;2;2;2;;;1;6
7593690;4;1;4;18.315698618;1;3;2;2;2;;;1;5
7593690;5;1;5;18.315698618;1;3;2;2;2;;;1;5
7593694;4;1;4;85.448478286;2;3;2;2;2;;;2;
7593698;3;1;3;602.10999699;3;3;2;2;2;;;1;1
7593703;3;1;3;601.21670748;3;3;2;2;2;;;1;1
7593713;2;1;2;6.5410165529;1;3;2;2;2;;;2;
7593714;4;1;4;105.9636868;1;3;2;2;2;;;2;
7593714;5;1;5;105.9636868;1;3;2;2;2;;;1;7
7593722;3;1;3;5.1393701487;2;6;2;2;2;;;2;
7593724;4;1;4;75.48401285;1;5;;;;;;2;
7593726;3;1;3;14.73305561;2;3;2;2;2;;;2;
7593733;3;1;3;20.769703366;2;6;2;2;2;;;2;
7593733;4;1;4;20.769703366;2;6;2;2;2;;;2;
7593735;3;1;3;11.86158759;3;3;2;2;2;;;2;
7593736;4;1;4;5.9959318402;2;3;2;2;2;;;2;
7593746;3;1;3;4.4969488801;1;3;2;2;2;;;2;
7593763;3;1;3;6.342618845;2;3;2;2;2;;;2;
7593765;2;1;2;192.19280609;1;3;2;2;2;;;2;
7593769;4;1;4;37.751376998;4;3;2;2;2;;;2;
7593770;2;1;2;9.3139646772;1;3;2;2;2;;;2;
7593773;3;1;3;9.9513140313;2;3;2;2;2;;;2;
7593781;4;1;4;4.4249504454;1;3;2;2;2;;;2;
7593781;5;1;5;4.4249504454;1;3;2;2;2;;;2;
