DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7585337;2;1;2;102.70224951;2
7585399;1;1;1;243.33214188;1
7585399;2;1;2;243.33214188;2
7585545;1;1;1;124.21207507;1
7585545;2;1;2;124.21207507;2
7585569;1;1;1;14.284507197;1
7585569;2;1;2;14.284507197;2
7585581;1;1;1;13.094131597;1
7585581;2;1;2;13.094131597;2
7585603;1;1;1;264.12802579;1
7585603;2;1;2;264.12802579;2
7585603;3;1;3;264.12802579;3
7585650;1;1;1;302.12878951;1
7585650;2;1;2;302.12878951;2
7585682;1;1;1;92.920587394;1
7585682;2;1;2;92.920587394;2
7585708;1;1;1;129.72161384;1
7585708;2;1;2;129.72161384;2
7585752;1;1;1;692.52258783;1
7585752;2;1;2;692.52258783;2
7585755;1;1;1;2042.3307828;1
7585755;2;1;2;2042.3307828;2
7585767;1;1;1;2114.5798603;1
7585767;2;1;2;2114.5798603;2
7585770;1;1;1;2252.2091391;1
7585770;2;1;2;2252.2091391;2
7585773;1;1;1;1250.017922;1
7585773;2;1;2;1250.017922;2
7585773;3;1;3;1250.017922;3
7585773;4;1;4;1250.017922;4
7585816;1;1;1;127.08421312;1
7585816;2;1;2;127.08421312;2
7585820;1;1;1;201.48249403;1
7585820;2;1;2;201.48249403;2
7585853;1;1;1;143.05244779;1
7585853;2;1;2;143.05244779;2
7585866;1;1;1;375.87554083;1
7585866;2;1;2;375.87554083;2
7585979;1;1;1;295.47616711;1
7585979;2;1;2;295.47616711;2
7586238;1;1;1;14.563785072;1
7586238;2;1;2;14.563785072;2
7586250;1;1;1;20.969154422;1
7586250;2;1;2;20.969154422;2
7586260;1;1;1;17.320336825;1
7586260;2;1;2;17.320336825;2
7586300;1;1;1;17.467356805;1
7586300;2;1;2;17.467356805;2
7586308;1;1;1;10.781005227;1
7586308;2;1;2;10.781005227;2
7586313;1;1;1;10.781005227;1
7586313;2;1;2;10.781005227;2
7586348;1;1;1;70.198527156;1
7586348;2;1;2;70.198527156;2
7586357;1;1;1;16.557591147;1
7586357;2;1;2;16.557591147;2
7586455;1;1;1;19.113738472;1
7586455;2;1;2;19.113738472;2
7586457;1;1;1;18.241588937;1
7586457;2;1;2;18.241588937;2
7586464;1;1;1;21.237487191;1
7586464;2;1;2;21.237487191;2
7586503;1;1;1;24.368218827;1
7586503;2;1;2;24.368218827;2
7586533;1;1;1;105.35754042;1
7586533;2;1;2;105.35754042;2
7586533;3;1;3;105.35754042;3
7586533;4;1;4;105.35754042;4
7586619;1;1;1;64.918296837;1
7586619;2;1;2;64.918296837;2
7591565;1;1;1;228.17331993;1
7591565;2;1;2;228.17331993;2
7591577;1;1;1;183.75860006;1
7591577;2;1;2;183.75860006;2
7591681;1;1;1;739.35950794;1
7591681;2;1;2;739.35950794;2
7591699;1;1;1;167.08988471;1
7591699;2;1;2;167.08988471;2
7591711;1;1;1;320.65804435;1
7591711;2;1;2;320.65804435;2
7591725;1;1;1;286.52112599;1
7591725;2;1;2;286.52112599;2
7591730;1;1;1;351.7167386;1
7591730;2;1;2;351.7167386;2
7591738;1;1;1;131.33548575;1
7591738;2;1;2;131.33548575;2
7591807;1;1;1;14.805005202;1
7591807;2;1;2;14.805005202;2
7591840;1;1;1;269.1204229;1
7591840;2;1;2;269.1204229;2
7591866;1;1;1;174.26919223;1
7591866;2;1;2;174.26919223;2
7591942;1;1;1;65.602343173;1
7591942;2;1;2;65.602343173;2
7591949;1;1;1;48.661986907;1
7591949;2;1;2;48.661986907;2
7591973;1;1;1;111.41107555;1
7591973;2;1;2;111.41107555;2
7592060;1;1;1;74.010232795;1
7592060;2;1;2;74.010232795;2
7592064;1;1;1;310.29876834;1
7592064;2;1;2;310.29876834;2
7592071;1;1;1;480.20108371;1
7592071;2;1;2;480.20108371;2
7592131;1;1;1;302.88090538;1
7592131;2;1;2;302.88090538;2
7592151;1;1;1;316.77307437;1
7592151;2;1;2;316.77307437;2
7592159;1;1;1;59.977300706;1
7592159;2;1;2;59.977300706;2
7592201;1;1;1;351.97008264;1
7592201;2;1;2;351.97008264;2
7592221;1;1;1;202.28935586;1
7592221;2;1;2;202.28935586;2
7592222;1;1;1;202.48712223;1
7592222;2;1;2;202.48712223;2
7592229;1;1;1;47.223922095;1
7592229;2;1;2;47.223922095;2
7592237;1;1;1;65.390791938;1
7592237;2;1;2;65.390791938;2
7592257;1;1;1;347.09456731;1
7592257;2;1;2;347.09456731;2
7592258;1;1;1;271.83881101;1
7592258;2;1;2;271.83881101;2
7592259;1;1;1;152.69377631;1
7592259;2;1;2;152.69377631;2
7592269;1;1;1;143.70137086;1
7592269;2;1;2;143.70137086;2
7592280;1;1;1;152.06982238;1
7592280;2;1;2;152.06982238;2
7592281;1;1;1;158.62859935;1
7592281;2;1;2;158.62859935;2
7592285;1;1;1;93.045332835;1
7592285;2;1;2;93.045332835;2
7592299;1;1;1;104.17311943;1
7592299;2;1;2;104.17311943;2
7592302;1;1;1;151.76102187;1
7592302;2;1;2;151.76102187;2
7592307;1;1;1;147.76708935;1
7592307;2;1;2;147.76708935;2
7592313;1;1;1;138.55333582;1
7592313;2;1;2;138.55333582;2
7592398;1;1;1;65.719721692;1
7592398;2;1;2;65.719721692;2
7592425;1;1;1;268.40954193;1
7592425;2;1;2;268.40954193;2
7592441;1;1;1;268.16195228;1
7592441;2;1;2;268.16195228;2
7592454;1;1;1;230.16875238;1
7592454;2;1;2;230.16875238;2
7592457;1;1;1;255.16882227;1
7592457;2;1;2;255.16882227;2
7592486;2;1;2;208.57040733;2
7592486;1;1;1;208.57040733;1
7592487;1;1;1;273.46303995;1
7592487;2;1;2;273.46303995;2
7592499;1;1;1;236.59229668;1
7592499;2;1;2;236.59229668;2
7592522;1;1;1;132.21077857;1
7592522;2;1;2;132.21077857;2
7592549;1;1;1;136.71767916;6
7592549;2;1;2;136.71767916;1
7592645;1;1;1;99.760903803;1
7592645;2;1;2;99.760903803;2
7592654;1;1;1;89.208493881;1
7592654;2;1;2;89.208493881;2
7592719;1;1;1;31.284536506;2
7592719;2;1;2;31.284536506;1
7592791;1;1;1;137.76409307;1
7592791;2;1;2;137.76409307;2
7592839;1;1;1;15.687073441;1
7592839;2;1;2;15.687073441;2
7592889;1;1;1;455.7029492;1
7592889;2;1;2;455.7029492;2
7592929;1;1;1;91.703211302;1
7592929;2;1;2;91.703211302;2
7592929;3;1;3;91.703211302;3
7592930;1;1;1;89.003670113;1
7592930;2;1;2;89.003670113;2
7592930;3;1;3;89.003670113;3
7593005;1;1;1;1610.6334035;1
7593005;2;1;2;1610.6334035;2
7593092;1;1;1;10.809743645;1
7593092;2;1;2;10.809743645;2
7593105;1;1;1;124.79254838;1
7593105;2;1;2;124.79254838;2
7593116;1;1;1;16.192787944;1
7593116;2;1;2;16.192787944;2
7593147;1;1;1;170.22152014;1
7593147;2;1;2;170.22152014;2
7593165;1;1;1;54.938175501;1
7593165;2;1;2;54.938175501;2
7593220;1;1;1;101.82837062;1
7593220;2;1;2;101.82837062;2
7593224;1;1;1;241.1921619;1
7593224;2;1;2;241.1921619;3
7593224;3;1;3;241.1921619;4
7593269;1;1;1;264.79885408;1
7593269;2;1;2;264.79885408;2
7593329;1;1;1;276.28304726;1
7593329;2;1;2;276.28304726;2
7593350;1;1;1;231.93308903;1
7593350;2;1;2;231.93308903;2
7593379;1;1;1;216.20789704;1
7593379;2;1;2;216.20789704;2
7593400;1;1;1;228.73702407;1
7593400;2;1;2;228.73702407;2
7593451;1;1;1;132.46716202;1
7593451;2;1;2;132.46716202;2
7593477;1;1;1;12.337504335;1
7593477;2;1;2;12.337504335;2
7593491;1;1;1;145.93695898;1
7593491;2;1;2;145.93695898;2
7593600;1;1;1;130.90602615;1
7593600;2;1;2;130.90602615;2
7593736;1;1;1;5.9959318402;1
7593736;2;1;2;5.9959318402;2
7593752;1;1;1;124.80376259;1
7593752;2;1;2;124.80376259;2
7593785;1;1;1;6.3271016785;1
7593785;2;1;2;6.3271016785;2
7593785;3;1;3;6.3271016785;3
7593860;1;1;1;20.597196769;1
7593860;2;1;2;20.597196769;2
7593866;1;1;1;189.03494441;1
7593866;2;1;2;189.03494441;2
7594037;1;1;1;396.57795271;1
7594037;2;1;2;396.57795271;2
7594051;1;1;1;465.64829928;1
7594051;2;1;2;465.64829928;2
7594058;1;1;1;84.636556653;1
7594058;2;1;2;84.636556653;2
7594130;1;1;1;162.28988747;1
7594130;2;1;2;162.28988747;2
7594144;1;1;1;104.49354442;1
7594144;2;1;2;104.49354442;2
7594154;1;1;1;1477.9061771;1
7594154;2;1;2;1477.9061771;2
7594164;1;1;1;1395.7366045;1
7594164;2;1;2;1395.7366045;2
7594257;1;1;1;114.21118828;1
7594257;2;1;2;114.21118828;2
7594262;1;1;1;231.60639694;1
7594262;2;1;2;231.60639694;2
7594270;1;1;1;274.56177512;1
7594270;2;1;2;274.56177512;2
7594271;1;1;1;220.5321135;1
7594271;2;1;2;220.5321135;2
7594273;1;1;1;171.98085151;1
7594273;2;1;2;171.98085151;2
7594276;1;1;1;168.73926852;1
7594276;2;1;2;168.73926852;2
7594281;1;1;1;168.73926852;1
7594281;2;1;2;168.73926852;2
7594297;1;1;1;317.06828484;1
7594297;2;1;2;317.06828484;2
7594298;1;1;1;348.65097363;1
7594298;2;1;2;348.65097363;2
7594344;1;1;1;46.756294366;1
7594344;2;1;2;46.756294366;2
7594351;1;1;1;437.76091532;1
7594351;2;1;2;437.76091532;2
7594413;1;1;1;425.8170183;1
7594413;2;1;2;425.8170183;2
7594418;1;1;1;38.254909631;1
7594418;2;1;2;38.254909631;2
7594444;1;1;1;52.223874555;1
7594444;2;1;2;52.223874555;2
7594481;1;1;1;46.756294366;1
7594481;2;1;2;46.756294366;2
7594491;1;1;1;46.756294366;1
7594491;2;1;2;46.756294366;2
7594523;1;1;1;421.52937543;1
7594523;2;1;2;421.52937543;2
7594544;1;1;1;322.41919615;1
7594544;2;1;2;322.41919615;2
7594546;1;1;1;256.39961473;1
7594546;2;1;2;256.39961473;2
7594560;1;1;1;307.15117388;1
7594560;2;1;2;307.15117388;2
7594567;2;1;2;439.43226986;2
7594567;1;1;1;439.43226986;1
7594571;1;1;1;397.56656215;1
7594571;2;1;2;397.56656215;2
7594578;1;1;1;445.59655251;1
7594578;2;1;2;445.59655251;2
7594592;1;1;1;917.03145024;1
7594592;2;1;2;917.03145024;2
7594626;1;1;1;98.88031986;2
7594626;2;1;2;98.88031986;3
7594642;1;1;1;20.264329475;1
7594642;2;1;2;20.264329475;2
7594685;1;1;1;977.59957123;1
7594685;2;1;2;977.59957123;2
7594693;1;1;1;1208.7760805;1
7594693;2;1;2;1208.7760805;2
7594696;1;1;1;357.35578266;1
7594696;2;1;2;357.35578266;2
7594746;1;1;1;576.18748858;1
7594746;2;1;2;576.18748858;2
7594748;1;1;1;481.510343;1
7594748;2;1;2;481.510343;2
7594772;1;1;1;84.733916991;1
7594772;2;1;2;84.733916991;2
7594806;1;1;1;23.483930998;1
7594806;2;1;2;23.483930998;2
7594807;1;1;1;40.756099245;1
7594807;2;1;2;40.756099245;2
7599028;1;1;1;351.97008264;1
7599028;2;1;2;351.97008264;2
7599036;1;1;1;314.69720843;1
7599036;2;1;2;314.69720843;2
7599038;1;1;1;356.3803581;1
7599038;2;1;2;356.3803581;2
7599049;1;1;1;351.97008264;1
7599049;2;1;2;351.97008264;2
7599080;1;1;1;341.73439086;1
7599080;2;1;2;341.73439086;2
7599087;1;1;1;319.9728024;1
7599087;2;1;2;319.9728024;2
7599115;1;1;1;144.00776681;1
7599115;2;1;2;144.00776681;2
7599251;1;1;1;91.860959047;1
7599251;2;1;2;91.860959047;2
7599305;1;1;1;270.81776956;1
7599305;2;1;2;270.81776956;2
7599305;3;1;3;270.81776956;3
7599463;1;1;1;292.25250382;1
7599463;2;1;2;292.25250382;2
7599466;1;1;1;211.32114141;1
7599466;2;1;2;211.32114141;2
7599524;1;1;1;128.59375332;1
7599524;2;1;2;128.59375332;2
7599561;1;1;1;47.73820514;1
7599561;2;1;2;47.73820514;2
7599572;1;1;1;56.35211997;1
7599572;2;1;2;56.35211997;2
7599588;1;1;1;56.35211997;1
7599588;2;1;2;56.35211997;2
7599590;1;1;1;56.35211997;1
7599590;2;1;2;56.35211997;2
7599595;1;1;1;56.35211997;1
7599595;2;1;2;56.35211997;2
7599620;1;1;1;194.10127019;1
7599620;2;1;2;194.10127019;2
7599623;1;1;1;309.52342635;1
7599623;2;1;2;309.52342635;2
7599623;3;1;3;309.52342635;3
7599623;4;1;4;309.52342635;4
7599654;1;1;1;203.27899076;1
7599654;2;1;2;203.27899076;2
7599654;3;1;3;203.27899076;3
7599661;1;1;1;183.34902493;1
7599661;2;1;2;183.34902493;2
7599680;1;1;1;316.01478499;1
7599680;2;1;2;316.01478499;2
7599684;1;1;1;161.931163;1
7599684;2;1;2;161.931163;2
7599699;1;1;1;92.380644887;1
7599699;2;1;2;92.380644887;2
7599750;1;1;1;70.389749739;1
7599750;2;1;2;70.389749739;2
7599751;1;1;1;47.804373161;1
7599751;2;1;2;47.804373161;2
7599777;1;1;1;50.751007389;1
7599777;2;1;2;50.751007389;2
7599803;1;1;1;48.836000655;1
7599803;2;1;2;48.836000655;2
7599849;1;1;1;364.50403052;1
7599849;2;1;2;364.50403052;2
7599867;1;1;1;225.53630718;1
7599867;2;1;2;225.53630718;2
7599870;1;1;1;202.24354138;1
7599870;2;1;2;202.24354138;2
7600008;1;1;1;186.61904773;1
7600008;2;1;2;186.61904773;2
7600012;1;1;1;144.43249256;1
7600012;2;1;2;144.43249256;2
7600106;1;1;1;14.074883427;1
7600106;2;1;2;14.074883427;2
7600240;1;1;1;111.15176843;1
7600240;2;1;2;111.15176843;2
7600334;1;1;1;139.10484213;1
7600334;2;1;2;139.10484213;2
7600384;1;1;1;18.156401611;1
7600384;2;1;2;18.156401611;2
7600413;1;1;1;19.972041773;1
7600413;2;1;2;19.972041773;2
7600419;1;1;1;187.9761203;1
7600419;2;1;2;187.9761203;2
7600480;1;1;1;55.185294561;1
7600480;2;1;2;55.185294561;2
7600564;1;1;1;227.1919866;1
7600564;2;1;2;227.1919866;2
7600703;1;1;1;503.57038762;1
7600703;2;1;2;503.57038762;2
7600710;1;1;1;503.57038762;1
7600710;2;1;2;503.57038762;2
7600840;1;1;1;8.3290779194;1
7600840;2;1;2;8.3290779194;3
7600840;3;1;3;8.3290779194;4
7600873;1;1;1;5.3636713832;1
7600873;2;1;2;5.3636713832;2
7600880;1;1;1;13.966403324;1
7600880;2;1;2;13.966403324;2
7600890;1;1;1;6.9025841654;1
7600890;2;1;2;6.9025841654;2
7600907;1;1;1;24.162364562;1
7600907;2;1;2;24.162364562;2
7606452;1;1;1;696.15835685;1
7606452;2;1;2;696.15835685;2
7606466;1;1;1;419.183152;1
7606466;2;1;2;419.183152;2
7606467;1;1;1;490.76134669;1
7606467;2;1;2;490.76134669;2
7606469;1;1;1;576.71829323;1
7606469;2;1;2;576.71829323;2
7606473;1;1;1;515.66208485;2
7606473;2;1;2;515.66208485;1
7606474;1;1;1;623.19392569;1
7606474;2;1;2;623.19392569;2
7606478;1;1;1;272.64734249;1
7606478;2;1;2;272.64734249;2
7606490;1;1;1;1907.8535777;1
7606490;2;1;2;1907.8535777;2
7606499;1;1;1;1505.0373828;1
7606499;2;1;2;1505.0373828;2
7606517;1;1;1;1917.7411962;1
7606517;2;1;2;1917.7411962;2
7606552;1;1;1;1498.0488607;1
7606552;2;1;2;1498.0488607;2
7606576;1;1;1;814.64907318;1
7606576;2;1;2;814.64907318;2
7606609;1;1;1;589.09424248;1
7606609;2;1;2;589.09424248;2
7606612;1;1;1;677.17612888;1
7606612;2;1;2;677.17612888;2
7606620;1;1;1;170.61835759;1
7606620;2;1;2;170.61835759;2
7606685;1;1;1;95.451950276;1
7606685;2;1;2;95.451950276;2
7606710;1;1;1;142.69557552;1
7606710;2;1;2;142.69557552;2
7606710;3;1;3;142.69557552;3
7606732;1;1;1;202.48712223;1
7606732;2;1;2;202.48712223;2
7606752;1;1;1;114.81856679;1
7606752;2;1;2;114.81856679;2
7606757;1;1;1;158.98884884;1
7606757;2;1;2;158.98884884;2
7606758;1;1;1;158.98884884;1
7606758;2;1;2;158.98884884;2
7606760;1;1;1;56.35211997;1
7606760;2;1;2;56.35211997;2
7606768;1;1;1;372.95119289;1
7606768;2;1;2;372.95119289;2
7606770;1;1;1;573.44696546;1
7606770;2;1;2;573.44696546;2
7606858;1;1;1;269.09628106;1
7606858;2;1;2;269.09628106;2
7606858;3;1;3;269.09628106;3
7606876;1;1;1;311.07801707;2
7606876;2;1;2;311.07801707;3
7606896;1;1;1;885.01569471;1
7606896;2;1;2;885.01569471;2
7606898;1;1;1;885.01569471;1
7606898;2;1;2;885.01569471;2
7606902;1;1;1;949.83169925;1
7606902;2;1;2;949.83169925;2
7606959;1;1;1;476.89982645;1
7606959;2;1;2;476.89982645;2
7606968;1;1;1;214.27003815;1
7606968;2;1;2;214.27003815;2
7606981;1;1;1;499.83707607;1
7606981;2;1;2;499.83707607;2
7606987;1;1;1;164.71463269;1
7606987;2;1;2;164.71463269;2
7607105;1;1;1;266.82726428;1
7607105;2;1;2;266.82726428;2
7607144;1;1;1;265.26287357;1
7607144;2;1;2;265.26287357;2
7607203;1;1;1;112.02768637;1
7607203;2;1;2;112.02768637;2
7607238;1;1;1;53.213133577;1
7607238;2;1;2;53.213133577;2
7607285;2;1;2;19.106497022;2
7607285;1;1;1;19.106497022;1
7607308;1;1;1;110.4596665;1
7607308;2;1;2;110.4596665;2
7607314;1;1;1;303.01264224;1
7607314;2;1;2;303.01264224;2
7607330;1;1;1;190.34111034;1
7607330;2;1;2;190.34111034;2
7607333;1;1;1;185.54647123;1
7607333;2;1;2;185.54647123;2
7607399;1;1;1;71.740882929;1
7607399;2;1;2;71.740882929;2
7607412;1;1;1;1113.3957485;1
7607412;2;1;2;1113.3957485;2
7607416;1;1;1;1973.5007656;1
7607416;2;1;2;1973.5007656;2
7607445;1;1;1;941.01172108;1
7607445;2;1;2;941.01172108;2
7607493;1;1;1;49.221393073;1
7607493;2;1;2;49.221393073;2
7607675;1;1;1;6.9098960801;1
7607675;2;1;2;6.9098960801;2
7607677;1;1;1;7.0236314376;1
7607677;2;1;2;7.0236314376;2
7607685;1;1;1;14.875597824;1
7607685;2;1;2;14.875597824;2
7607752;1;1;1;66.980706553;1
7607752;2;1;2;66.980706553;2
7607813;1;1;1;83.987143265;1
7607813;2;1;2;83.987143265;2
7607826;1;1;1;83.987143265;1
7607826;2;1;2;83.987143265;2
7607953;1;1;1;51.176644637;1
7607953;2;1;2;51.176644637;2
7607988;1;1;1;21.016327311;1
7607988;2;1;2;21.016327311;2
7607999;1;1;1;72.078257809;1
7607999;2;1;2;72.078257809;5
7608021;1;1;1;49.203531856;1
7608021;2;1;2;49.203531856;2
7608023;1;1;1;34.760596118;1
7608023;2;1;2;34.760596118;2
7608058;1;1;1;58.330471114;1
7608058;2;1;2;58.330471114;2
7608060;1;1;1;46.492959917;1
7608060;2;1;2;46.492959917;2
7608071;1;1;1;50.011354784;1
7608071;2;1;2;50.011354784;6
7608098;1;1;1;99.025636307;1
7608098;2;1;2;99.025636307;2
7608102;1;1;1;35.931311193;2
7608102;2;1;2;35.931311193;3
7608127;1;1;1;69.075654151;1
7608127;2;1;2;69.075654151;2
7608158;1;1;1;29.484046139;1
7608158;2;1;2;29.484046139;2
7608161;1;1;1;22.673540343;1
7608161;2;1;2;22.673540343;2
7608278;1;1;1;24.314490567;1
7608278;2;1;2;24.314490567;2
7611434;1;1;1;245.57803193;1
7611434;2;1;2;245.57803193;2
7611635;1;1;1;119.83749788;1
7611635;2;1;2;119.83749788;2
7611667;1;1;1;151.32850475;1
7611667;2;1;2;151.32850475;2
7611717;1;1;1;15.46508281;1
7611717;2;1;2;15.46508281;2
7611759;1;1;1;95.570514653;1
7611759;2;1;2;95.570514653;2
7611770;1;1;1;268.00324891;1
7611770;2;1;2;268.00324891;2
7611776;2;1;2;117.02636287;2
7611776;1;1;1;117.02636287;1
7611803;1;1;1;184.07920202;1
7611803;2;1;2;184.07920202;2
7611810;1;1;1;155.75932479;1
7611810;2;1;2;155.75932479;2
7611815;1;1;1;155.75932479;1
7611815;2;1;2;155.75932479;2
7611819;1;1;1;204.49202922;1
7611819;2;1;2;204.49202922;2
7611885;1;1;1;144.69453326;1
7611885;2;1;2;144.69453326;2
7611916;1;1;1;121.54192137;1
7611916;2;1;2;121.54192137;2
7611918;1;1;1;131.80916681;1
7611918;2;1;2;131.80916681;2
7611921;1;1;1;116.69393362;1
7611921;2;1;2;116.69393362;2
7611927;1;1;1;39.01835488;1
7611927;2;1;2;39.01835488;2
7611936;1;1;1;53.18251081;1
7611936;2;1;2;53.18251081;2
7611947;1;1;1;46.595084954;1
7611947;2;1;2;46.595084954;2
7612004;1;1;1;190.54918067;1
7612004;2;1;2;190.54918067;2
7612008;1;1;1;232.64554599;1
7612008;2;1;2;232.64554599;2
7612014;1;1;1;121.29728046;1
7612014;2;1;2;121.29728046;2
7612021;1;1;1;121.29728046;1
7612021;2;1;2;121.29728046;2
7612057;1;1;1;135.25168006;1
7612057;2;1;2;135.25168006;2
7612136;1;1;1;216.20789704;1
7612136;2;1;2;216.20789704;2
7612144;1;1;1;253.01330789;1
7612144;2;1;2;253.01330789;2
7612144;3;1;3;253.01330789;3
7612152;1;1;1;301.86186099;1
7612152;2;1;2;301.86186099;2
7612164;1;1;1;127.66083732;2
7612164;2;1;2;127.66083732;3
7612172;1;1;1;150.87651884;1
7612172;2;1;2;150.87651884;2
7612235;1;1;1;1395.7366045;1
7612235;2;1;2;1395.7366045;2
7612251;1;1;1;118.00030419;1
7612251;2;1;2;118.00030419;2
7612325;1;1;1;63.525811456;1
7612325;2;1;2;63.525811456;2
7612388;1;1;1;74.318597714;1
7612388;2;1;2;74.318597714;2
7612518;1;1;1;321.66887483;1
7612518;2;1;2;321.66887483;2
7612538;1;1;1;372.60724623;1
7612538;2;1;2;372.60724623;2
7612559;1;1;1;401.86893756;1
7612559;2;1;2;401.86893756;2
7612561;1;1;1;432.68536885;1
7612561;2;1;2;432.68536885;2
7612564;1;1;1;394.77922305;1
7612564;2;1;2;394.77922305;2
7612569;1;1;1;384.53555217;1
7612569;2;1;2;384.53555217;2
7612580;1;1;1;230.14846498;1
7612580;2;1;2;230.14846498;2
7612585;1;1;1;279.25823967;1
7612585;2;1;2;279.25823967;2
7612604;1;1;1;260.02508884;1
7612604;2;1;2;260.02508884;2
7612856;1;1;1;173.41418174;1
7612856;2;1;2;173.41418174;2
7612878;1;1;1;116.80550799;1
7612878;2;1;2;116.80550799;2
7613035;1;1;1;231.90816928;1
7613035;2;1;2;231.90816928;2
7613298;1;1;1;230.62665837;1
7613298;2;1;2;230.62665837;2
7613298;3;1;3;230.62665837;3
7613298;4;1;4;230.62665837;4
7613360;1;1;1;248.22647149;1
7613360;2;1;2;248.22647149;2
7613373;1;1;1;244.90955548;1
7613373;2;1;2;244.90955548;2
7613373;3;1;3;244.90955548;3
7613412;1;1;1;72.088069057;1
7613412;2;1;2;72.088069057;2
7613480;1;1;1;83.701405334;1
7613480;2;1;2;83.701405334;2
7613491;1;1;1;529.96436522;1
7613491;2;1;2;529.96436522;2
7613497;1;1;1;362.36879673;1
7613497;2;1;2;362.36879673;2
7613504;1;1;1;208.43058057;1
7613504;2;1;2;208.43058057;2
7613507;1;1;1;554.29381974;1
7613507;2;1;2;554.29381974;2
7613508;1;1;1;378.04670448;1
7613508;2;1;2;378.04670448;2
7613554;1;1;1;653.11412604;1
7613554;2;1;2;653.11412604;2
7613600;1;1;1;553.89569167;1
7613600;2;1;2;553.89569167;2
7613601;1;1;1;771.01300574;1
7613601;2;1;2;771.01300574;2
7613611;1;1;1;124.82159804;1
7613611;2;1;2;124.82159804;2
7613615;1;1;1;85.005821625;1
7613615;2;1;2;85.005821625;2
7613618;1;1;1;172.74412669;1
7613618;2;1;2;172.74412669;2
7613709;1;1;1;223.7971605;1
7613709;2;1;2;223.7971605;2
7613770;1;1;1;220.1222736;1
7613770;2;1;2;220.1222736;2
7613817;1;1;1;54.649572242;1
7613817;2;1;2;54.649572242;2
7613838;1;1;1;90.409638898;1
7613838;2;1;2;90.409638898;2
7613842;1;1;1;120.27279135;1
7613842;2;1;2;120.27279135;2
7613844;1;1;1;157.57310496;1
7613844;2;1;2;157.57310496;2
7613845;1;1;1;109.74100777;1
7613845;2;1;2;109.74100777;2
7613853;1;1;1;120.27279135;1
7613853;2;1;2;120.27279135;2
7613854;1;1;1;120.27279135;1
7613854;2;1;2;120.27279135;2
7613878;1;1;1;120.27279135;1
7613878;2;1;2;120.27279135;2
7613895;1;1;1;336.9075903;1
7613895;2;1;2;336.9075903;2
7613900;1;1;1;194.79837046;1
7613900;2;1;2;194.79837046;2
7613901;1;1;1;271.72615082;1
7613901;2;1;2;271.72615082;2
7613907;1;1;1;216.44263384;1
7613907;2;1;2;216.44263384;2
7613918;1;1;1;216.44263384;1
7613918;2;1;2;216.44263384;2
7613959;1;1;1;85.396315609;1
7613959;2;1;2;85.396315609;2
7613977;1;1;1;182.35163376;1
7613977;2;1;2;182.35163376;2
7613991;1;1;1;83.529835021;1
7613991;2;1;2;83.529835021;2
7613996;1;1;1;430.97868361;1
7613996;2;1;2;430.97868361;2
7614002;1;1;1;214.04289394;1
7614002;2;1;2;214.04289394;2
7614050;1;1;1;885.01569471;1
7614050;2;1;2;885.01569471;2
7614060;1;1;1;1035.7695613;1
7614060;2;1;2;1035.7695613;2
7614060;3;1;3;1035.7695613;3
7614143;1;1;1;111.24035984;1
7614143;2;1;2;111.24035984;2
7614156;1;1;1;104.58775485;1
7614156;2;1;2;104.58775485;2
7614168;1;1;1;118.47491067;1
7614168;2;1;2;118.47491067;2
7614191;1;1;1;118.9289901;1
7614191;2;1;2;118.9289901;2
7614223;1;1;1;99.719537129;1
7614223;2;1;2;99.719537129;2
7614242;1;1;1;168.27671891;1
7614242;2;1;2;168.27671891;2
7614250;1;1;1;59.3515258;1
7614250;2;1;2;59.3515258;2
7614302;1;1;1;208.56799473;1
7614302;2;1;2;208.56799473;2
7614373;1;1;1;172.2362564;1
7614373;2;1;2;172.2362564;2
7614376;1;1;1;174.27033158;1
7614376;2;1;2;174.27033158;4
7614394;1;1;1;9.6596759631;1
7614394;2;1;2;9.6596759631;2
7614397;1;1;1;8.3023277834;1
7614397;2;1;2;8.3023277834;2
7614401;1;1;1;14.57350915;1
7614401;2;1;2;14.57350915;2
7614411;1;1;1;110.66412127;1
7614411;2;1;2;110.66412127;2
7614429;1;1;1;233.08664788;1
7614429;2;1;2;233.08664788;2
7614463;1;1;1;293.79309768;1
7614463;2;1;2;293.79309768;2
7614463;3;1;3;293.79309768;3
7614491;1;1;1;234.7341313;1
7614491;2;1;2;234.7341313;3
7614499;1;1;1;315.42340787;1
7614499;2;1;2;315.42340787;2
7614537;1;1;1;64.649516152;1
7614537;2;1;2;64.649516152;2
7614578;1;1;1;99.394898282;1
7614578;2;1;2;99.394898282;2
7614579;1;1;1;67.4474698;1
7614579;2;1;2;67.4474698;2
7614588;1;1;1;93.596515564;1
7614588;2;1;2;93.596515564;2
7614590;1;1;1;72.626028482;1
7614590;2;1;2;72.626028482;2
7614693;1;1;1;328.03090901;1
7614693;2;1;2;328.03090901;2
7614701;1;1;1;382.26128625;1
7614701;2;1;2;382.26128625;2
7614706;1;1;1;309.18986935;2
7614706;2;1;2;309.18986935;3
7614706;3;1;3;309.18986935;4
7614706;4;1;4;309.18986935;5
7614711;1;1;1;298.20991728;1
7614711;2;1;2;298.20991728;2
7614712;1;1;1;347.96719869;2
